"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"MMWR Week"	"MMWR Week Code"	Deaths	Population	Crude Rate
	"Kentucky"	"21"	"90-94 years"	"90-94"	"2022 Week 52 ending December 31, 2022"	"2022/52"	91	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 01 ending January 08, 2022"	"2022/01"	41	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 02 ending January 15, 2022"	"2022/02"	35	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 03 ending January 22, 2022"	"2022/03"	34	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 04 ending January 29, 2022"	"2022/04"	56	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 05 ending February 05, 2022"	"2022/05"	49	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 06 ending February 12, 2022"	"2022/06"	42	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 07 ending February 19, 2022"	"2022/07"	44	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 08 ending February 26, 2022"	"2022/08"	38	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 09 ending March 05, 2022"	"2022/09"	38	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 10 ending March 12, 2022"	"2022/10"	36	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 11 ending March 19, 2022"	"2022/11"	31	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 12 ending March 26, 2022"	"2022/12"	32	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 13 ending April 02, 2022"	"2022/13"	25	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 14 ending April 09, 2022"	"2022/14"	31	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 15 ending April 16, 2022"	"2022/15"	28	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 16 ending April 23, 2022"	"2022/16"	39	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 17 ending April 30, 2022"	"2022/17"	30	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 18 ending May 07, 2022"	"2022/18"	28	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 19 ending May 14, 2022"	"2022/19"	27	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 20 ending May 21, 2022"	"2022/20"	29	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 21 ending May 28, 2022"	"2022/21"	26	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 22 ending June 04, 2022"	"2022/22"	27	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 23 ending June 11, 2022"	"2022/23"	32	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 24 ending June 18, 2022"	"2022/24"	41	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 25 ending June 25, 2022"	"2022/25"	39	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 26 ending July 02, 2022"	"2022/26"	22	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 27 ending July 09, 2022"	"2022/27"	30	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 28 ending July 16, 2022"	"2022/28"	30	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 29 ending July 23, 2022"	"2022/29"	28	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 30 ending July 30, 2022"	"2022/30"	31	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 31 ending August 06, 2022"	"2022/31"	27	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 32 ending August 13, 2022"	"2022/32"	35	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 33 ending August 20, 2022"	"2022/33"	25	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 34 ending August 27, 2022"	"2022/34"	27	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 35 ending September 03, 2022"	"2022/35"	39	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 36 ending September 10, 2022"	"2022/36"	35	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 37 ending September 17, 2022"	"2022/37"	33	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 38 ending September 24, 2022"	"2022/38"	38	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 39 ending October 01, 2022"	"2022/39"	38	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 40 ending October 08, 2022"	"2022/40"	38	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 41 ending October 15, 2022"	"2022/41"	32	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 42 ending October 22, 2022"	"2022/42"	31	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 43 ending October 29, 2022"	"2022/43"	38	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 44 ending November 05, 2022"	"2022/44"	45	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 45 ending November 12, 2022"	"2022/45"	40	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 46 ending November 19, 2022"	"2022/46"	24	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 47 ending November 26, 2022"	"2022/47"	42	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 48 ending December 03, 2022"	"2022/48"	32	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 49 ending December 10, 2022"	"2022/49"	43	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 50 ending December 17, 2022"	"2022/50"	40	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 51 ending December 24, 2022"	"2022/51"	48	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	"2022 Week 52 ending December 31, 2022"	"2022/52"	33	Not Applicable	Not Applicable
	"Kentucky"	"21"	"100+ years"	"100+"	"2022 Week 03 ending January 22, 2022"	"2022/03"	10	Not Applicable	Not Applicable
	"Kentucky"	"21"	"100+ years"	"100+"	"2022 Week 05 ending February 05, 2022"	"2022/05"	10	Not Applicable	Not Applicable
	"Kentucky"	"21"	"100+ years"	"100+"	"2022 Week 08 ending February 26, 2022"	"2022/08"	10	Not Applicable	Not Applicable
	"Kentucky"	"21"	"100+ years"	"100+"	"2022 Week 16 ending April 23, 2022"	"2022/16"	10	Not Applicable	Not Applicable
	"Kentucky"	"21"	"100+ years"	"100+"	"2022 Week 27 ending July 09, 2022"	"2022/27"	12	Not Applicable	Not Applicable
	"Kentucky"	"21"	"100+ years"	"100+"	"2022 Week 44 ending November 05, 2022"	"2022/44"	14	Not Applicable	Not Applicable
	"Kentucky"	"21"	"100+ years"	"100+"	"2022 Week 51 ending December 24, 2022"	"2022/51"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"< 1 year"	"1"	"2022 Week 01 ending January 08, 2022"	"2022/01"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"< 1 year"	"1"	"2022 Week 02 ending January 15, 2022"	"2022/02"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"< 1 year"	"1"	"2022 Week 07 ending February 19, 2022"	"2022/07"	17	Not Applicable	Not Applicable
	"Louisiana"	"22"	"< 1 year"	"1"	"2022 Week 11 ending March 19, 2022"	"2022/11"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"< 1 year"	"1"	"2022 Week 15 ending April 16, 2022"	"2022/15"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"< 1 year"	"1"	"2022 Week 17 ending April 30, 2022"	"2022/17"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"< 1 year"	"1"	"2022 Week 21 ending May 28, 2022"	"2022/21"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"< 1 year"	"1"	"2022 Week 30 ending July 30, 2022"	"2022/30"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"< 1 year"	"1"	"2022 Week 31 ending August 06, 2022"	"2022/31"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"< 1 year"	"1"	"2022 Week 36 ending September 10, 2022"	"2022/36"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"< 1 year"	"1"	"2022 Week 41 ending October 15, 2022"	"2022/41"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"< 1 year"	"1"	"2022 Week 44 ending November 05, 2022"	"2022/44"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"< 1 year"	"1"	"2022 Week 45 ending November 12, 2022"	"2022/45"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"< 1 year"	"1"	"2022 Week 48 ending December 03, 2022"	"2022/48"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"15-19 years"	"15-19"	"2022 Week 23 ending June 11, 2022"	"2022/23"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"15-19 years"	"15-19"	"2022 Week 25 ending June 25, 2022"	"2022/25"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 01 ending January 08, 2022"	"2022/01"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 02 ending January 15, 2022"	"2022/02"	18	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 06 ending February 12, 2022"	"2022/06"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 07 ending February 19, 2022"	"2022/07"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 12 ending March 26, 2022"	"2022/12"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 13 ending April 02, 2022"	"2022/13"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 14 ending April 09, 2022"	"2022/14"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 17 ending April 30, 2022"	"2022/17"	16	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 18 ending May 07, 2022"	"2022/18"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 19 ending May 14, 2022"	"2022/19"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 20 ending May 21, 2022"	"2022/20"	17	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 21 ending May 28, 2022"	"2022/21"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 23 ending June 11, 2022"	"2022/23"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 26 ending July 02, 2022"	"2022/26"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 27 ending July 09, 2022"	"2022/27"	14	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 28 ending July 16, 2022"	"2022/28"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 30 ending July 30, 2022"	"2022/30"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 31 ending August 06, 2022"	"2022/31"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 33 ending August 20, 2022"	"2022/33"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 34 ending August 27, 2022"	"2022/34"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 37 ending September 17, 2022"	"2022/37"	16	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 38 ending September 24, 2022"	"2022/38"	14	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 41 ending October 15, 2022"	"2022/41"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 42 ending October 22, 2022"	"2022/42"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 46 ending November 19, 2022"	"2022/46"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"20-24 years"	"20-24"	"2022 Week 50 ending December 17, 2022"	"2022/50"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 01 ending January 08, 2022"	"2022/01"	20	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 02 ending January 15, 2022"	"2022/02"	20	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 03 ending January 22, 2022"	"2022/03"	17	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 06 ending February 12, 2022"	"2022/06"	19	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 07 ending February 19, 2022"	"2022/07"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 09 ending March 05, 2022"	"2022/09"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 10 ending March 12, 2022"	"2022/10"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 11 ending March 19, 2022"	"2022/11"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 12 ending March 26, 2022"	"2022/12"	16	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 14 ending April 09, 2022"	"2022/14"	19	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 15 ending April 16, 2022"	"2022/15"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 16 ending April 23, 2022"	"2022/16"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 17 ending April 30, 2022"	"2022/17"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 18 ending May 07, 2022"	"2022/18"	17	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 19 ending May 14, 2022"	"2022/19"	17	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 22 ending June 04, 2022"	"2022/22"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 23 ending June 11, 2022"	"2022/23"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 24 ending June 18, 2022"	"2022/24"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 25 ending June 25, 2022"	"2022/25"	16	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 27 ending July 09, 2022"	"2022/27"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 28 ending July 16, 2022"	"2022/28"	19	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 29 ending July 23, 2022"	"2022/29"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 31 ending August 06, 2022"	"2022/31"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 33 ending August 20, 2022"	"2022/33"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 35 ending September 03, 2022"	"2022/35"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 36 ending September 10, 2022"	"2022/36"	14	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 37 ending September 17, 2022"	"2022/37"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 38 ending September 24, 2022"	"2022/38"	14	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 39 ending October 01, 2022"	"2022/39"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 40 ending October 08, 2022"	"2022/40"	16	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 41 ending October 15, 2022"	"2022/41"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 42 ending October 22, 2022"	"2022/42"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 47 ending November 26, 2022"	"2022/47"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 49 ending December 10, 2022"	"2022/49"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 50 ending December 17, 2022"	"2022/50"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	"2022 Week 52 ending December 31, 2022"	"2022/52"	18	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 01 ending January 08, 2022"	"2022/01"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 02 ending January 15, 2022"	"2022/02"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 03 ending January 22, 2022"	"2022/03"	18	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 04 ending January 29, 2022"	"2022/04"	18	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 05 ending February 05, 2022"	"2022/05"	16	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 06 ending February 12, 2022"	"2022/06"	20	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 07 ending February 19, 2022"	"2022/07"	22	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 08 ending February 26, 2022"	"2022/08"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 09 ending March 05, 2022"	"2022/09"	19	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 10 ending March 12, 2022"	"2022/10"	20	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 11 ending March 19, 2022"	"2022/11"	22	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 12 ending March 26, 2022"	"2022/12"	18	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 13 ending April 02, 2022"	"2022/13"	16	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 14 ending April 09, 2022"	"2022/14"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 15 ending April 16, 2022"	"2022/15"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 16 ending April 23, 2022"	"2022/16"	23	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 17 ending April 30, 2022"	"2022/17"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 18 ending May 07, 2022"	"2022/18"	14	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 19 ending May 14, 2022"	"2022/19"	19	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 20 ending May 21, 2022"	"2022/20"	25	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 21 ending May 28, 2022"	"2022/21"	16	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 22 ending June 04, 2022"	"2022/22"	14	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 23 ending June 11, 2022"	"2022/23"	14	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 24 ending June 18, 2022"	"2022/24"	16	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 25 ending June 25, 2022"	"2022/25"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 26 ending July 02, 2022"	"2022/26"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 27 ending July 09, 2022"	"2022/27"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 28 ending July 16, 2022"	"2022/28"	22	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 29 ending July 23, 2022"	"2022/29"	19	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 30 ending July 30, 2022"	"2022/30"	17	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 31 ending August 06, 2022"	"2022/31"	14	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 32 ending August 13, 2022"	"2022/32"	16	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 33 ending August 20, 2022"	"2022/33"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 34 ending August 27, 2022"	"2022/34"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 35 ending September 03, 2022"	"2022/35"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 36 ending September 10, 2022"	"2022/36"	16	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 37 ending September 17, 2022"	"2022/37"	14	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 38 ending September 24, 2022"	"2022/38"	18	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 39 ending October 01, 2022"	"2022/39"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 40 ending October 08, 2022"	"2022/40"	21	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 41 ending October 15, 2022"	"2022/41"	19	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 42 ending October 22, 2022"	"2022/42"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 43 ending October 29, 2022"	"2022/43"	17	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 44 ending November 05, 2022"	"2022/44"	18	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 45 ending November 12, 2022"	"2022/45"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 46 ending November 19, 2022"	"2022/46"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 47 ending November 26, 2022"	"2022/47"	17	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 48 ending December 03, 2022"	"2022/48"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 49 ending December 10, 2022"	"2022/49"	17	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 50 ending December 17, 2022"	"2022/50"	19	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 51 ending December 24, 2022"	"2022/51"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	"2022 Week 52 ending December 31, 2022"	"2022/52"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	"2022 Week 01 ending January 08, 2022"	"2022/01"	24	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	"2022 Week 02 ending January 15, 2022"	"2022/02"	24	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	"2022 Week 03 ending January 22, 2022"	"2022/03"	23	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	"2022 Week 04 ending January 29, 2022"	"2022/04"	25	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	"2022 Week 05 ending February 05, 2022"	"2022/05"	25	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	"2022 Week 06 ending February 12, 2022"	"2022/06"	21	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	"2022 Week 07 ending February 19, 2022"	"2022/07"	19	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	"2022 Week 08 ending February 26, 2022"	"2022/08"	16	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	"2022 Week 09 ending March 05, 2022"	"2022/09"	21	Not Applicable	Not Applicable
