Residence State,Five-Year Age Groups,Five-Year Age Groups Code,MMWR Week Code,Deaths
California,100+ years,100+,2018/28,53
California,100+ years,100+,2018/29,57
California,100+ years,100+,2018/30,57
California,100+ years,100+,2018/31,69
California,100+ years,100+,2018/32,67
California,100+ years,100+,2018/33,63
California,100+ years,100+,2018/34,53
California,100+ years,100+,2018/35,55
California,100+ years,100+,2018/36,59
California,100+ years,100+,2018/37,44
California,100+ years,100+,2018/38,53
California,100+ years,100+,2018/39,62
California,100+ years,100+,2018/40,59
California,100+ years,100+,2018/41,58
California,100+ years,100+,2018/42,51
California,100+ years,100+,2018/43,61
California,100+ years,100+,2018/44,68
California,100+ years,100+,2018/45,76
California,100+ years,100+,2018/46,61
California,100+ years,100+,2018/47,81
California,100+ years,100+,2018/48,91
California,100+ years,100+,2018/49,72
California,100+ years,100+,2018/50,79
California,100+ years,100+,2018/51,85
California,100+ years,100+,2018/52,80
Colorado,< 1 year,1,2018/05,11
Colorado,< 1 year,1,2018/07,10
Colorado,< 1 year,1,2018/15,12
Colorado,< 1 year,1,2018/43,11
Colorado,20-24 years,20-24,2018/10,10
Colorado,20-24 years,20-24,2018/12,11
Colorado,20-24 years,20-24,2018/19,10
Colorado,20-24 years,20-24,2018/26,10
Colorado,20-24 years,20-24,2018/30,13
Colorado,25-29 years,25-29,2018/02,12
Colorado,25-29 years,25-29,2018/03,11
Colorado,25-29 years,25-29,2018/05,10
Colorado,25-29 years,25-29,2018/06,14
Colorado,25-29 years,25-29,2018/11,11
Colorado,25-29 years,25-29,2018/13,11
Colorado,25-29 years,25-29,2018/14,11
Colorado,25-29 years,25-29,2018/18,10
Colorado,25-29 years,25-29,2018/19,14
Colorado,25-29 years,25-29,2018/22,10
Colorado,25-29 years,25-29,2018/24,16
Colorado,25-29 years,25-29,2018/26,11
Colorado,25-29 years,25-29,2018/31,11
Colorado,25-29 years,25-29,2018/32,11
Colorado,25-29 years,25-29,2018/33,13
Colorado,25-29 years,25-29,2018/34,10
Colorado,25-29 years,25-29,2018/40,13
Colorado,25-29 years,25-29,2018/42,13
Colorado,25-29 years,25-29,2018/43,13
Colorado,25-29 years,25-29,2018/44,11
Colorado,25-29 years,25-29,2018/45,10
Colorado,25-29 years,25-29,2018/52,11
Colorado,30-34 years,30-34,2018/03,10
Colorado,30-34 years,30-34,2018/04,14
Colorado,30-34 years,30-34,2018/05,13
Colorado,30-34 years,30-34,2018/06,12
Colorado,30-34 years,30-34,2018/10,15
Colorado,30-34 years,30-34,2018/11,10
Colorado,30-34 years,30-34,2018/12,11
Colorado,30-34 years,30-34,2018/15,10
Colorado,30-34 years,30-34,2018/17,19
Colorado,30-34 years,30-34,2018/19,12
Colorado,30-34 years,30-34,2018/21,16
Colorado,30-34 years,30-34,2018/22,16
Colorado,30-34 years,30-34,2018/23,16
Colorado,30-34 years,30-34,2018/25,10
Colorado,30-34 years,30-34,2018/27,14
Colorado,30-34 years,30-34,2018/28,13
Colorado,30-34 years,30-34,2018/30,17
Colorado,30-34 years,30-34,2018/31,13
Colorado,30-34 years,30-34,2018/35,17
Colorado,30-34 years,30-34,2018/36,15
Colorado,30-34 years,30-34,2018/37,12
Colorado,30-34 years,30-34,2018/38,18
Colorado,30-34 years,30-34,2018/39,15
Colorado,30-34 years,30-34,2018/40,14
Colorado,30-34 years,30-34,2018/42,11
Colorado,30-34 years,30-34,2018/43,11
Colorado,30-34 years,30-34,2018/50,14
Colorado,30-34 years,30-34,2018/51,14
Colorado,35-39 years,35-39,2018/01,14
Colorado,35-39 years,35-39,2018/03,13
Colorado,35-39 years,35-39,2018/04,11
Colorado,35-39 years,35-39,2018/05,14
Colorado,35-39 years,35-39,2018/06,11
Colorado,35-39 years,35-39,2018/07,13
Colorado,35-39 years,35-39,2018/08,12
Colorado,35-39 years,35-39,2018/10,12
Colorado,35-39 years,35-39,2018/11,11
Colorado,35-39 years,35-39,2018/12,11
Colorado,35-39 years,35-39,2018/13,11
Colorado,35-39 years,35-39,2018/14,19
Colorado,35-39 years,35-39,2018/15,11
Colorado,35-39 years,35-39,2018/16,12
Colorado,35-39 years,35-39,2018/17,17
Colorado,35-39 years,35-39,2018/19,11
Colorado,35-39 years,35-39,2018/20,13
Colorado,35-39 years,35-39,2018/21,12
Colorado,35-39 years,35-39,2018/22,12
Colorado,35-39 years,35-39,2018/24,19
Colorado,35-39 years,35-39,2018/25,13
Colorado,35-39 years,35-39,2018/26,12
Colorado,35-39 years,35-39,2018/27,20
Colorado,35-39 years,35-39,2018/28,11
Colorado,35-39 years,35-39,2018/29,13
Colorado,35-39 years,35-39,2018/30,21
Colorado,35-39 years,35-39,2018/31,14
Colorado,35-39 years,35-39,2018/32,12
Colorado,35-39 years,35-39,2018/33,15
Colorado,35-39 years,35-39,2018/34,16
Colorado,35-39 years,35-39,2018/36,12
Colorado,35-39 years,35-39,2018/37,11
Colorado,35-39 years,35-39,2018/38,22
Colorado,35-39 years,35-39,2018/39,10
Colorado,35-39 years,35-39,2018/40,11
Colorado,35-39 years,35-39,2018/42,12
Colorado,35-39 years,35-39,2018/44,11
Colorado,35-39 years,35-39,2018/45,12
Colorado,35-39 years,35-39,2018/47,13
Colorado,35-39 years,35-39,2018/48,11
Colorado,35-39 years,35-39,2018/49,13
Colorado,35-39 years,35-39,2018/50,15
Colorado,35-39 years,35-39,2018/52,12
Colorado,40-44 years,40-44,2018/01,20
Colorado,40-44 years,40-44,2018/02,13
Colorado,40-44 years,40-44,2018/03,14
Colorado,40-44 years,40-44,2018/04,10
Colorado,40-44 years,40-44,2018/05,12
Colorado,40-44 years,40-44,2018/06,11
Colorado,40-44 years,40-44,2018/08,10
Colorado,40-44 years,40-44,2018/09,10
Colorado,40-44 years,40-44,2018/10,13
Colorado,40-44 years,40-44,2018/11,17
Colorado,40-44 years,40-44,2018/12,16
Colorado,40-44 years,40-44,2018/14,12
Colorado,40-44 years,40-44,2018/15,16
Colorado,40-44 years,40-44,2018/18,15
Colorado,40-44 years,40-44,2018/19,17
Colorado,40-44 years,40-44,2018/20,18
Colorado,40-44 years,40-44,2018/21,13
Colorado,40-44 years,40-44,2018/22,10
Colorado,40-44 years,40-44,2018/23,15
Colorado,40-44 years,40-44,2018/24,11
Colorado,40-44 years,40-44,2018/25,16
Colorado,40-44 years,40-44,2018/26,21
Colorado,40-44 years,40-44,2018/27,10
Colorado,40-44 years,40-44,2018/28,14
Colorado,40-44 years,40-44,2018/29,11
Colorado,40-44 years,40-44,2018/30,16
Colorado,40-44 years,40-44,2018/31,13
Colorado,40-44 years,40-44,2018/32,16
Colorado,40-44 years,40-44,2018/33,14
Colorado,40-44 years,40-44,2018/34,14
Colorado,40-44 years,40-44,2018/35,16
Colorado,40-44 years,40-44,2018/37,14
Colorado,40-44 years,40-44,2018/38,11
Colorado,40-44 years,40-44,2018/39,15
Colorado,40-44 years,40-44,2018/40,11
Colorado,40-44 years,40-44,2018/41,16
Colorado,40-44 years,40-44,2018/43,12
Colorado,40-44 years,40-44,2018/44,16
Colorado,40-44 years,40-44,2018/45,10
Colorado,40-44 years,40-44,2018/46,15
Colorado,40-44 years,40-44,2018/47,14
Colorado,40-44 years,40-44,2018/48,16
Colorado,40-44 years,40-44,2018/49,16
Colorado,40-44 years,40-44,2018/50,11
Colorado,40-44 years,40-44,2018/51,15
Colorado,40-44 years,40-44,2018/52,21
Colorado,45-49 years,45-49,2018/01,18
Colorado,45-49 years,45-49,2018/02,15
Colorado,45-49 years,45-49,2018/03,20
Colorado,45-49 years,45-49,2018/04,17
Colorado,45-49 years,45-49,2018/05,21
Colorado,45-49 years,45-49,2018/06,16
Colorado,45-49 years,45-49,2018/07,21
Colorado,45-49 years,45-49,2018/08,17
Colorado,45-49 years,45-49,2018/09,14
Colorado,45-49 years,45-49,2018/10,22
Colorado,45-49 years,45-49,2018/11,16
Colorado,45-49 years,45-49,2018/12,19
Colorado,45-49 years,45-49,2018/13,14
Colorado,45-49 years,45-49,2018/14,19
Colorado,45-49 years,45-49,2018/15,33
Colorado,45-49 years,45-49,2018/16,16
Colorado,45-49 years,45-49,2018/17,17
Colorado,45-49 years,45-49,2018/18,14
Colorado,45-49 years,45-49,2018/19,23
Colorado,45-49 years,45-49,2018/20,19
Colorado,45-49 years,45-49,2018/21,27
Colorado,45-49 years,45-49,2018/22,21
Colorado,45-49 years,45-49,2018/23,19
Colorado,45-49 years,45-49,2018/24,20
Colorado,45-49 years,45-49,2018/25,21
Colorado,45-49 years,45-49,2018/26,15
Colorado,45-49 years,45-49,2018/27,12
Colorado,45-49 years,45-49,2018/28,18
Colorado,45-49 years,45-49,2018/29,16
Colorado,45-49 years,45-49,2018/30,25
Colorado,45-49 years,45-49,2018/31,25
Colorado,45-49 years,45-49,2018/32,23
Colorado,45-49 years,45-49,2018/33,19
Colorado,45-49 years,45-49,2018/34,15
Colorado,45-49 years,45-49,2018/35,18
Colorado,45-49 years,45-49,2018/36,11
Colorado,45-49 years,45-49,2018/37,22
Colorado,45-49 years,45-49,2018/38,17
Colorado,45-49 years,45-49,2018/39,13
Colorado,45-49 years,45-49,2018/40,16
Colorado,45-49 years,45-49,2018/41,22
Colorado,45-49 years,45-49,2018/42,20
Colorado,45-49 years,45-49,2018/43,18
Colorado,45-49 years,45-49,2018/44,15
Colorado,45-49 years,45-49,2018/45,21
Colorado,45-49 years,45-49,2018/46,13
Colorado,45-49 years,45-49,2018/47,10
Colorado,45-49 years,45-49,2018/48,21
Colorado,45-49 years,45-49,2018/49,12
Colorado,45-49 years,45-49,2018/50,24
Colorado,45-49 years,45-49,2018/51,18
Colorado,45-49 years,45-49,2018/52,19
Colorado,50-54 years,50-54,2018/01,31
Colorado,50-54 years,50-54,2018/02,31
Colorado,50-54 years,50-54,2018/03,25
Colorado,50-54 years,50-54,2018/04,20
Colorado,50-54 years,50-54,2018/05,28
Colorado,50-54 years,50-54,2018/06,26
Colorado,50-54 years,50-54,2018/07,36
Colorado,50-54 years,50-54,2018/08,19
Colorado,50-54 years,50-54,2018/09,20
Colorado,50-54 years,50-54,2018/10,29
Colorado,50-54 years,50-54,2018/11,24
Colorado,50-54 years,50-54,2018/12,25
Colorado,50-54 years,50-54,2018/13,23
Colorado,50-54 years,50-54,2018/14,26
Colorado,50-54 years,50-54,2018/15,28
Colorado,50-54 years,50-54,2018/16,28
Colorado,50-54 years,50-54,2018/17,31
Colorado,50-54 years,50-54,2018/18,23
Colorado,50-54 years,50-54,2018/19,27
Colorado,50-54 years,50-54,2018/20,24
Colorado,50-54 years,50-54,2018/21,19
Colorado,50-54 years,50-54,2018/22,28
Colorado,50-54 years,50-54,2018/23,26
Colorado,50-54 years,50-54,2018/24,20
Colorado,50-54 years,50-54,2018/25,28
Colorado,50-54 years,50-54,2018/26,21
Colorado,50-54 years,50-54,2018/27,24
Colorado,50-54 years,50-54,2018/28,28
Colorado,50-54 years,50-54,2018/29,23
Colorado,50-54 years,50-54,2018/30,23
Colorado,50-54 years,50-54,2018/31,23
Colorado,50-54 years,50-54,2018/32,24
Colorado,50-54 years,50-54,2018/33,24
Colorado,50-54 years,50-54,2018/34,25
Colorado,50-54 years,50-54,2018/35,21
Colorado,50-54 years,50-54,2018/36,24
Colorado,50-54 years,50-54,2018/37,29
Colorado,50-54 years,50-54,2018/38,36
Colorado,50-54 years,50-54,2018/39,31
Colorado,50-54 years,50-54,2018/40,23
Colorado,50-54 years,50-54,2018/41,19
Colorado,50-54 years,50-54,2018/42,23
Colorado,50-54 years,50-54,2018/43,33
Colorado,50-54 years,50-54,2018/44,21
Colorado,50-54 years,50-54,2018/45,21
Colorado,50-54 years,50-54,2018/46,27
Colorado,50-54 years,50-54,2018/47,28
Colorado,50-54 years,50-54,2018/48,32
Colorado,50-54 years,50-54,2018/49,29
Colorado,50-54 years,50-54,2018/50,19
Colorado,50-54 years,50-54,2018/51,28
Colorado,50-54 years,50-54,2018/52,27
Colorado,55-59 years,55-59,2018/01,45
Colorado,55-59 years,55-59,2018/02,57
Colorado,55-59 years,55-59,2018/03,41
Colorado,55-59 years,55-59,2018/04,63
Colorado,55-59 years,55-59,2018/05,57
Colorado,55-59 years,55-59,2018/06,39
Colorado,55-59 years,55-59,2018/07,41
Colorado,55-59 years,55-59,2018/08,54
Colorado,55-59 years,55-59,2018/09,35
Colorado,55-59 years,55-59,2018/10,42
Colorado,55-59 years,55-59,2018/11,38
Colorado,55-59 years,55-59,2018/12,37
Colorado,55-59 years,55-59,2018/13,31
Colorado,55-59 years,55-59,2018/14,37
Colorado,55-59 years,55-59,2018/15,48
Colorado,55-59 years,55-59,2018/16,38
Colorado,55-59 years,55-59,2018/17,55
Colorado,55-59 years,55-59,2018/18,50
Colorado,55-59 years,55-59,2018/19,38
Colorado,55-59 years,55-59,2018/20,35
Colorado,55-59 years,55-59,2018/21,50
Colorado,55-59 years,55-59,2018/22,38
Colorado,55-59 years,55-59,2018/23,48
Colorado,55-59 years,55-59,2018/24,36
Colorado,55-59 years,55-59,2018/25,38
Colorado,55-59 years,55-59,2018/26,43
Colorado,55-59 years,55-59,2018/27,38
Colorado,55-59 years,55-59,2018/28,40
Colorado,55-59 years,55-59,2018/29,40
Colorado,55-59 years,55-59,2018/30,29
Colorado,55-59 years,55-59,2018/31,50
Colorado,55-59 years,55-59,2018/32,45
Colorado,55-59 years,55-59,2018/33,42
Colorado,55-59 years,55-59,2018/34,40
Colorado,55-59 years,55-59,2018/35,45
Colorado,55-59 years,55-59,2018/36,35
Colorado,55-59 years,55-59,2018/37,37
Colorado,55-59 years,55-59,2018/38,31
Colorado,55-59 years,55-59,2018/39,39
Colorado,55-59 years,55-59,2018/40,44
Colorado,55-59 years,55-59,2018/41,43
Colorado,55-59 years,55-59,2018/42,35
Colorado,55-59 years,55-59,2018/43,34
Colorado,55-59 years,55-59,2018/44,37
Colorado,55-59 years,55-59,2018/45,38
Colorado,55-59 years,55-59,2018/46,40
Colorado,55-59 years,55-59,2018/47,43
Colorado,55-59 years,55-59,2018/48,35
Colorado,55-59 years,55-59,2018/49,42
Colorado,55-59 years,55-59,2018/50,58
Colorado,55-59 years,55-59,2018/51,39
Colorado,55-59 years,55-59,2018/52,44
Colorado,60-64 years ,60-64,2018/01,52
Colorado,60-64 years ,60-64,2018/02,72
Colorado,60-64 years ,60-64,2018/03,73
Colorado,60-64 years ,60-64,2018/04,49
Colorado,60-64 years ,60-64,2018/05,56
Colorado,60-64 years ,60-64,2018/06,58
Colorado,60-64 years ,60-64,2018/07,50
Colorado,60-64 years ,60-64,2018/08,53
Colorado,60-64 years ,60-64,2018/09,47
Colorado,60-64 years ,60-64,2018/10,48
Colorado,60-64 years ,60-64,2018/11,56
Colorado,60-64 years ,60-64,2018/12,60
Colorado,60-64 years ,60-64,2018/13,51
Colorado,60-64 years ,60-64,2018/14,46
Colorado,60-64 years ,60-64,2018/15,48
Colorado,60-64 years ,60-64,2018/16,63
Colorado,60-64 years ,60-64,2018/17,45
Colorado,60-64 years ,60-64,2018/18,43
Colorado,60-64 years ,60-64,2018/19,57
Colorado,60-64 years ,60-64,2018/20,42
Colorado,60-64 years ,60-64,2018/21,58
Colorado,60-64 years ,60-64,2018/22,68
Colorado,60-64 years ,60-64,2018/23,56
Colorado,60-64 years ,60-64,2018/24,55
Colorado,60-64 years ,60-64,2018/25,41
Colorado,60-64 years ,60-64,2018/26,44
Colorado,60-64 years ,60-64,2018/27,57
Colorado,60-64 years ,60-64,2018/28,43
Colorado,60-64 years ,60-64,2018/29,60
Colorado,60-64 years ,60-64,2018/30,60
Colorado,60-64 years ,60-64,2018/31,46
Colorado,60-64 years ,60-64,2018/32,59
Colorado,60-64 years ,60-64,2018/33,56
Colorado,60-64 years ,60-64,2018/34,59
Colorado,60-64 years ,60-64,2018/35,56
Colorado,60-64 years ,60-64,2018/36,45
Colorado,60-64 years ,60-64,2018/37,55
Colorado,60-64 years ,60-64,2018/38,62
Colorado,60-64 years ,60-64,2018/39,57
Colorado,60-64 years ,60-64,2018/40,50
Colorado,60-64 years ,60-64,2018/41,58
Colorado,60-64 years ,60-64,2018/42,62
Colorado,60-64 years ,60-64,2018/43,51
Colorado,60-64 years ,60-64,2018/44,56
Colorado,60-64 years ,60-64,2018/45,57
Colorado,60-64 years ,60-64,2018/46,58
Colorado,60-64 years ,60-64,2018/47,49
Colorado,60-64 years ,60-64,2018/48,60
Colorado,60-64 years ,60-64,2018/49,46
Colorado,60-64 years ,60-64,2018/50,58
Colorado,60-64 years ,60-64,2018/51,50
Colorado,60-64 years ,60-64,2018/52,59
Colorado,65-69 years,65-69,2018/01,53
Colorado,65-69 years,65-69,2018/02,70
Colorado,65-69 years,65-69,2018/03,71
Colorado,65-69 years,65-69,2018/04,69
Colorado,65-69 years,65-69,2018/05,56
Colorado,65-69 years,65-69,2018/06,57
Colorado,65-69 years,65-69,2018/07,36
Colorado,65-69 years,65-69,2018/08,69
Colorado,65-69 years,65-69,2018/09,66
Colorado,65-69 years,65-69,2018/10,55
Colorado,65-69 years,65-69,2018/11,52
Colorado,65-69 years,65-69,2018/12,77
Colorado,65-69 years,65-69,2018/13,64
Colorado,65-69 years,65-69,2018/14,66
Colorado,65-69 years,65-69,2018/15,71
Colorado,65-69 years,65-69,2018/16,54
Colorado,65-69 years,65-69,2018/17,65
Colorado,65-69 years,65-69,2018/18,60
Colorado,65-69 years,65-69,2018/19,77
Colorado,65-69 years,65-69,2018/20,73
Colorado,65-69 years,65-69,2018/21,58
Colorado,65-69 years,65-69,2018/22,50
Colorado,65-69 years,65-69,2018/23,64
Colorado,65-69 years,65-69,2018/24,62
Colorado,65-69 years,65-69,2018/25,58
Colorado,65-69 years,65-69,2018/26,58
Colorado,65-69 years,65-69,2018/27,52
Colorado,65-69 years,65-69,2018/28,72
Colorado,65-69 years,65-69,2018/29,69
Colorado,65-69 years,65-69,2018/30,59
Colorado,65-69 years,65-69,2018/31,73
Colorado,65-69 years,65-69,2018/32,55
Colorado,65-69 years,65-69,2018/33,73
Colorado,65-69 years,65-69,2018/34,57
Colorado,65-69 years,65-69,2018/35,49
Colorado,65-69 years,65-69,2018/36,70
Colorado,65-69 years,65-69,2018/37,47
Colorado,65-69 years,65-69,2018/38,65
Colorado,65-69 years,65-69,2018/39,66
Colorado,65-69 years,65-69,2018/40,60
Colorado,65-69 years,65-69,2018/41,54
Colorado,65-69 years,65-69,2018/42,65
Colorado,65-69 years,65-69,2018/43,64
Colorado,65-69 years,65-69,2018/44,68
Colorado,65-69 years,65-69,2018/45,59
Colorado,65-69 years,65-69,2018/46,72
Colorado,65-69 years,65-69,2018/47,88
Colorado,65-69 years,65-69,2018/48,72
Colorado,65-69 years,65-69,2018/49,59
Colorado,65-69 years,65-69,2018/50,62
Colorado,65-69 years,65-69,2018/51,61
Colorado,65-69 years,65-69,2018/52,76
Colorado,70-74 years,70-74,2018/01,68
Colorado,70-74 years,70-74,2018/02,82
Colorado,70-74 years,70-74,2018/03,68
Colorado,70-74 years,70-74,2018/04,88
Colorado,70-74 years,70-74,2018/05,79
Colorado,70-74 years,70-74,2018/06,84
Colorado,70-74 years,70-74,2018/07,84
Colorado,70-74 years,70-74,2018/08,65
Colorado,70-74 years,70-74,2018/09,75
Colorado,70-74 years,70-74,2018/10,96
Colorado,70-74 years,70-74,2018/11,82
Colorado,70-74 years,70-74,2018/12,91
Colorado,70-74 years,70-74,2018/13,74
Colorado,70-74 years,70-74,2018/14,77
Colorado,70-74 years,70-74,2018/15,75
Colorado,70-74 years,70-74,2018/16,72
Colorado,70-74 years,70-74,2018/17,69
Colorado,70-74 years,70-74,2018/18,84
Colorado,70-74 years,70-74,2018/19,66
Colorado,70-74 years,70-74,2018/20,66
Colorado,70-74 years,70-74,2018/21,56
Colorado,70-74 years,70-74,2018/22,77
Colorado,70-74 years,70-74,2018/23,78
Colorado,70-74 years,70-74,2018/24,68
Colorado,70-74 years,70-74,2018/25,51
Colorado,70-74 years,70-74,2018/26,45
Colorado,70-74 years,70-74,2018/27,58
Colorado,70-74 years,70-74,2018/28,74
Colorado,70-74 years,70-74,2018/29,67
Colorado,70-74 years,70-74,2018/30,67
Colorado,70-74 years,70-74,2018/31,74
Colorado,70-74 years,70-74,2018/32,80
Colorado,70-74 years,70-74,2018/33,62
Colorado,70-74 years,70-74,2018/34,88
Colorado,70-74 years,70-74,2018/35,64
Colorado,70-74 years,70-74,2018/36,66
Colorado,70-74 years,70-74,2018/37,78
Colorado,70-74 years,70-74,2018/38,65
Colorado,70-74 years,70-74,2018/39,49
Colorado,70-74 years,70-74,2018/40,70
Colorado,70-74 years,70-74,2018/41,65
Colorado,70-74 years,70-74,2018/42,59
Colorado,70-74 years,70-74,2018/43,77
Colorado,70-74 years,70-74,2018/44,65
Colorado,70-74 years,70-74,2018/45,67
Colorado,70-74 years,70-74,2018/46,73
Colorado,70-74 years,70-74,2018/47,85
Colorado,70-74 years,70-74,2018/48,79
Colorado,70-74 years,70-74,2018/49,76
Colorado,70-74 years,70-74,2018/50,87
Colorado,70-74 years,70-74,2018/51,87
Colorado,70-74 years,70-74,2018/52,89
Colorado,75-79 years,75-79,2018/01,84
Colorado,75-79 years,75-79,2018/02,104
Colorado,75-79 years,75-79,2018/03,70
Colorado,75-79 years,75-79,2018/04,88
Colorado,75-79 years,75-79,2018/05,91
Colorado,75-79 years,75-79,2018/06,87
Colorado,75-79 years,75-79,2018/07,94
Colorado,75-79 years,75-79,2018/08,76
Colorado,75-79 years,75-79,2018/09,103
Colorado,75-79 years,75-79,2018/10,94
Colorado,75-79 years,75-79,2018/11,91
Colorado,75-79 years,75-79,2018/12,78
Colorado,75-79 years,75-79,2018/13,78
Colorado,75-79 years,75-79,2018/14,87
Colorado,75-79 years,75-79,2018/15,80
Colorado,75-79 years,75-79,2018/16,83
Colorado,75-79 years,75-79,2018/17,85
Colorado,75-79 years,75-79,2018/18,77
Colorado,75-79 years,75-79,2018/19,82
Colorado,75-79 years,75-79,2018/20,79
Colorado,75-79 years,75-79,2018/21,76
Colorado,75-79 years,75-79,2018/22,76
Colorado,75-79 years,75-79,2018/23,49
Colorado,75-79 years,75-79,2018/24,76
Colorado,75-79 years,75-79,2018/25,89
Colorado,75-79 years,75-79,2018/26,68
Colorado,75-79 years,75-79,2018/27,72
Colorado,75-79 years,75-79,2018/28,66
Colorado,75-79 years,75-79,2018/29,63
Colorado,75-79 years,75-79,2018/30,68
Colorado,75-79 years,75-79,2018/31,60
Colorado,75-79 years,75-79,2018/32,84
Colorado,75-79 years,75-79,2018/33,85
Colorado,75-79 years,75-79,2018/34,68
Colorado,75-79 years,75-79,2018/35,70
Colorado,75-79 years,75-79,2018/36,63
Colorado,75-79 years,75-79,2018/37,52
Colorado,75-79 years,75-79,2018/38,91
Colorado,75-79 years,75-79,2018/39,64
Colorado,75-79 years,75-79,2018/40,93
Colorado,75-79 years,75-79,2018/41,81
Colorado,75-79 years,75-79,2018/42,73
Colorado,75-79 years,75-79,2018/43,81
Colorado,75-79 years,75-79,2018/44,76
Colorado,75-79 years,75-79,2018/45,70
Colorado,75-79 years,75-79,2018/46,84
Colorado,75-79 years,75-79,2018/47,89
Colorado,75-79 years,75-79,2018/48,77
Colorado,75-79 years,75-79,2018/49,70
Colorado,75-79 years,75-79,2018/50,75
Colorado,75-79 years,75-79,2018/51,94
Colorado,75-79 years,75-79,2018/52,78
Colorado,80-84 years,80-84,2018/01,81
Colorado,80-84 years,80-84,2018/02,87
Colorado,80-84 years,80-84,2018/03,113
Colorado,80-84 years,80-84,2018/04,94
Colorado,80-84 years,80-84,2018/05,109
Colorado,80-84 years,80-84,2018/06,100
Colorado,80-84 years,80-84,2018/07,114
Colorado,80-84 years,80-84,2018/08,76
Colorado,80-84 years,80-84,2018/09,84
Colorado,80-84 years,80-84,2018/10,81
Colorado,80-84 years,80-84,2018/11,107
Colorado,80-84 years,80-84,2018/12,103
Colorado,80-84 years,80-84,2018/13,77
Colorado,80-84 years,80-84,2018/14,83
Colorado,80-84 years,80-84,2018/15,94
Colorado,80-84 years,80-84,2018/16,92
Colorado,80-84 years,80-84,2018/17,89
Colorado,80-84 years,80-84,2018/18,72
Colorado,80-84 years,80-84,2018/19,90
Colorado,80-84 years,80-84,2018/20,74
Colorado,80-84 years,80-84,2018/21,84
Colorado,80-84 years,80-84,2018/22,82
Colorado,80-84 years,80-84,2018/23,84
Colorado,80-84 years,80-84,2018/24,95
Colorado,80-84 years,80-84,2018/25,92
Colorado,80-84 years,80-84,2018/26,85
Colorado,80-84 years,80-84,2018/27,77
Colorado,80-84 years,80-84,2018/28,82
Colorado,80-84 years,80-84,2018/29,66
Colorado,80-84 years,80-84,2018/30,74
Colorado,80-84 years,80-84,2018/31,71
Colorado,80-84 years,80-84,2018/32,79
Colorado,80-84 years,80-84,2018/33,97
Colorado,80-84 years,80-84,2018/34,99
Colorado,80-84 years,80-84,2018/35,89
Colorado,80-84 years,80-84,2018/36,98
Colorado,80-84 years,80-84,2018/37,83
Colorado,80-84 years,80-84,2018/38,84
Colorado,80-84 years,80-84,2018/39,74
Colorado,80-84 years,80-84,2018/40,87
Colorado,80-84 years,80-84,2018/41,97
Colorado,80-84 years,80-84,2018/42,84
Colorado,80-84 years,80-84,2018/43,91
Colorado,80-84 years,80-84,2018/44,86
Colorado,80-84 years,80-84,2018/45,73
Colorado,80-84 years,80-84,2018/46,83
Colorado,80-84 years,80-84,2018/47,86
Colorado,80-84 years,80-84,2018/48,94
Colorado,80-84 years,80-84,2018/49,78
Colorado,80-84 years,80-84,2018/50,108
Colorado,80-84 years,80-84,2018/51,89
Colorado,80-84 years,80-84,2018/52,99
Colorado,85-89 years,85-89,2018/01,95
Colorado,85-89 years,85-89,2018/02,126
Colorado,85-89 years,85-89,2018/03,110
Colorado,85-89 years,85-89,2018/04,117
Colorado,85-89 years,85-89,2018/05,104
Colorado,85-89 years,85-89,2018/06,116
Colorado,85-89 years,85-89,2018/07,123
Colorado,85-89 years,85-89,2018/08,109
Colorado,85-89 years,85-89,2018/09,103
Colorado,85-89 years,85-89,2018/10,95
Colorado,85-89 years,85-89,2018/11,115
Colorado,85-89 years,85-89,2018/12,110
Colorado,85-89 years,85-89,2018/13,120
Colorado,85-89 years,85-89,2018/14,107
Colorado,85-89 years,85-89,2018/15,96
Colorado,85-89 years,85-89,2018/16,106
Colorado,85-89 years,85-89,2018/17,109
Colorado,85-89 years,85-89,2018/18,91
Colorado,85-89 years,85-89,2018/19,91
Colorado,85-89 years,85-89,2018/20,94
Colorado,85-89 years,85-89,2018/21,94
Colorado,85-89 years,85-89,2018/22,85
Colorado,85-89 years,85-89,2018/23,77
Colorado,85-89 years,85-89,2018/24,81
Colorado,85-89 years,85-89,2018/25,89
Colorado,85-89 years,85-89,2018/26,91
Colorado,85-89 years,85-89,2018/27,91
Colorado,85-89 years,85-89,2018/28,93
Colorado,85-89 years,85-89,2018/29,85
Colorado,85-89 years,85-89,2018/30,81
Colorado,85-89 years,85-89,2018/31,76
Colorado,85-89 years,85-89,2018/32,83
Colorado,85-89 years,85-89,2018/33,90
Colorado,85-89 years,85-89,2018/34,91
Colorado,85-89 years,85-89,2018/35,97
Colorado,85-89 years,85-89,2018/36,81
Colorado,85-89 years,85-89,2018/37,90
Colorado,85-89 years,85-89,2018/38,81
Colorado,85-89 years,85-89,2018/39,86
Colorado,85-89 years,85-89,2018/40,105
Colorado,85-89 years,85-89,2018/41,93
Colorado,85-89 years,85-89,2018/42,101
Colorado,85-89 years,85-89,2018/43,102
Colorado,85-89 years,85-89,2018/44,103
Colorado,85-89 years,85-89,2018/45,108
Colorado,85-89 years,85-89,2018/46,104
Colorado,85-89 years,85-89,2018/47,86
Colorado,85-89 years,85-89,2018/48,115
Colorado,85-89 years,85-89,2018/49,105
