Residence State,Five-Year Age Groups,Five-Year Age Groups Code,MMWR Week Code,Deaths
Oregon,95-99 years,95-99,2024/41,40
Oregon,95-99 years,95-99,2024/42,42
Oregon,95-99 years,95-99,2024/43,37
Oregon,95-99 years,95-99,2024/44,38
Oregon,95-99 years,95-99,2024/45,53
Oregon,95-99 years,95-99,2024/46,33
Oregon,95-99 years,95-99,2024/47,35
Oregon,95-99 years,95-99,2024/48,35
Oregon,95-99 years,95-99,2024/49,35
Oregon,95-99 years,95-99,2024/50,23
Oregon,100+ years,100+,2024/01,15
Oregon,100+ years,100+,2024/02,11
Oregon,100+ years,100+,2024/03,15
