Residence State,Five-Year Age Groups,Five-Year Age Groups Code,MMWR Week Code,Deaths
New Mexico,45-49 years,45-49,2023/47,13
New Mexico,45-49 years,45-49,2023/49,13
New Mexico,45-49 years,45-49,2023/50,10
New Mexico,45-49 years,45-49,2023/51,17
New Mexico,45-49 years,45-49,2023/52,16
New Mexico,50-54 years,50-54,2023/01,17
New Mexico,50-54 years,50-54,2023/02,14
New Mexico,50-54 years,50-54,2023/03,19
New Mexico,50-54 years,50-54,2023/04,22
New Mexico,50-54 years,50-54,2023/05,17
New Mexico,50-54 years,50-54,2023/06,10
New Mexico,50-54 years,50-54,2023/07,11
New Mexico,50-54 years,50-54,2023/08,20
New Mexico,50-54 years,50-54,2023/09,15
New Mexico,50-54 years,50-54,2023/10,11
New Mexico,50-54 years,50-54,2023/11,15
New Mexico,50-54 years,50-54,2023/12,12
New Mexico,50-54 years,50-54,2023/13,10
New Mexico,50-54 years,50-54,2023/14,13
New Mexico,50-54 years,50-54,2023/15,11
New Mexico,50-54 years,50-54,2023/16,15
New Mexico,50-54 years,50-54,2023/17,16
New Mexico,50-54 years,50-54,2023/18,15
New Mexico,50-54 years,50-54,2023/19,21
New Mexico,50-54 years,50-54,2023/20,18
New Mexico,50-54 years,50-54,2023/23,21
New Mexico,50-54 years,50-54,2023/24,14
New Mexico,50-54 years,50-54,2023/25,21
New Mexico,50-54 years,50-54,2023/26,14
New Mexico,50-54 years,50-54,2023/27,15
New Mexico,50-54 years,50-54,2023/28,23
New Mexico,50-54 years,50-54,2023/29,16
New Mexico,50-54 years,50-54,2023/30,17
New Mexico,50-54 years,50-54,2023/31,12
New Mexico,50-54 years,50-54,2023/32,13
New Mexico,50-54 years,50-54,2023/33,18
New Mexico,50-54 years,50-54,2023/35,24
New Mexico,50-54 years,50-54,2023/36,12
New Mexico,50-54 years,50-54,2023/37,16
New Mexico,50-54 years,50-54,2023/38,17
New Mexico,50-54 years,50-54,2023/39,20
New Mexico,50-54 years,50-54,2023/40,22
New Mexico,50-54 years,50-54,2023/41,18
New Mexico,50-54 years,50-54,2023/42,15
New Mexico,50-54 years,50-54,2023/43,18
New Mexico,50-54 years,50-54,2023/44,13
New Mexico,50-54 years,50-54,2023/45,13
New Mexico,50-54 years,50-54,2023/46,14
New Mexico,50-54 years,50-54,2023/47,18
New Mexico,50-54 years,50-54,2023/48,14
New Mexico,50-54 years,50-54,2023/49,17
New Mexico,50-54 years,50-54,2023/50,15
New Mexico,50-54 years,50-54,2023/51,11
New Mexico,50-54 years,50-54,2023/52,15
New Mexico,55-59 years,55-59,2023/01,25
New Mexico,55-59 years,55-59,2023/02,25
New Mexico,55-59 years,55-59,2023/03,26
New Mexico,55-59 years,55-59,2023/04,23
New Mexico,55-59 years,55-59,2023/05,29
New Mexico,55-59 years,55-59,2023/06,12
New Mexico,55-59 years,55-59,2023/07,12
New Mexico,55-59 years,55-59,2023/08,25
New Mexico,55-59 years,55-59,2023/09,30
New Mexico,55-59 years,55-59,2023/10,18
New Mexico,55-59 years,55-59,2023/11,22
New Mexico,55-59 years,55-59,2023/12,13
New Mexico,55-59 years,55-59,2023/13,22
New Mexico,55-59 years,55-59,2023/14,28
New Mexico,55-59 years,55-59,2023/15,22
New Mexico,55-59 years,55-59,2023/16,24
New Mexico,55-59 years,55-59,2023/17,27
New Mexico,55-59 years,55-59,2023/18,26
New Mexico,55-59 years,55-59,2023/19,25
New Mexico,55-59 years,55-59,2023/20,21
New Mexico,55-59 years,55-59,2023/21,18
New Mexico,55-59 years,55-59,2023/22,23
New Mexico,55-59 years,55-59,2023/23,17
New Mexico,55-59 years,55-59,2023/24,23
New Mexico,55-59 years,55-59,2023/25,20
New Mexico,55-59 years,55-59,2023/26,20
New Mexico,55-59 years,55-59,2023/27,18
New Mexico,55-59 years,55-59,2023/28,21
New Mexico,55-59 years,55-59,2023/29,18
New Mexico,55-59 years,55-59,2023/30,24
New Mexico,55-59 years,55-59,2023/31,14
New Mexico,55-59 years,55-59,2023/32,21
New Mexico,55-59 years,55-59,2023/33,29
New Mexico,55-59 years,55-59,2023/34,15
New Mexico,55-59 years,55-59,2023/35,21
New Mexico,55-59 years,55-59,2023/36,19
New Mexico,55-59 years,55-59,2023/37,13
New Mexico,55-59 years,55-59,2023/38,16
New Mexico,55-59 years,55-59,2023/39,22
New Mexico,55-59 years,55-59,2023/40,19
New Mexico,55-59 years,55-59,2023/41,20
New Mexico,55-59 years,55-59,2023/42,15
New Mexico,55-59 years,55-59,2023/43,20
New Mexico,55-59 years,55-59,2023/44,22
New Mexico,55-59 years,55-59,2023/45,19
New Mexico,55-59 years,55-59,2023/46,37
New Mexico,55-59 years,55-59,2023/47,20
New Mexico,55-59 years,55-59,2023/48,16
New Mexico,55-59 years,55-59,2023/49,20
New Mexico,55-59 years,55-59,2023/50,27
New Mexico,55-59 years,55-59,2023/51,24
New Mexico,55-59 years,55-59,2023/52,21
New Mexico,60-64 years ,60-64,2023/01,36
New Mexico,60-64 years ,60-64,2023/02,34
New Mexico,60-64 years ,60-64,2023/03,31
New Mexico,60-64 years ,60-64,2023/04,27
New Mexico,60-64 years ,60-64,2023/05,33
New Mexico,60-64 years ,60-64,2023/06,32
New Mexico,60-64 years ,60-64,2023/07,40
New Mexico,60-64 years ,60-64,2023/08,43
New Mexico,60-64 years ,60-64,2023/09,35
New Mexico,60-64 years ,60-64,2023/10,30
New Mexico,60-64 years ,60-64,2023/11,26
New Mexico,60-64 years ,60-64,2023/12,29
New Mexico,60-64 years ,60-64,2023/13,34
New Mexico,60-64 years ,60-64,2023/14,41
New Mexico,60-64 years ,60-64,2023/15,33
New Mexico,60-64 years ,60-64,2023/16,34
New Mexico,60-64 years ,60-64,2023/17,34
New Mexico,60-64 years ,60-64,2023/18,30
New Mexico,60-64 years ,60-64,2023/19,32
New Mexico,60-64 years ,60-64,2023/20,22
New Mexico,60-64 years ,60-64,2023/21,36
New Mexico,60-64 years ,60-64,2023/22,24
New Mexico,60-64 years ,60-64,2023/23,20
New Mexico,60-64 years ,60-64,2023/24,34
New Mexico,60-64 years ,60-64,2023/25,31
New Mexico,60-64 years ,60-64,2023/26,24
New Mexico,60-64 years ,60-64,2023/27,28
New Mexico,60-64 years ,60-64,2023/28,26
New Mexico,60-64 years ,60-64,2023/29,33
New Mexico,60-64 years ,60-64,2023/30,30
New Mexico,60-64 years ,60-64,2023/31,27
New Mexico,60-64 years ,60-64,2023/32,28
New Mexico,60-64 years ,60-64,2023/33,26
New Mexico,60-64 years ,60-64,2023/34,23
New Mexico,60-64 years ,60-64,2023/35,33
New Mexico,60-64 years ,60-64,2023/36,35
New Mexico,60-64 years ,60-64,2023/37,24
New Mexico,60-64 years ,60-64,2023/38,20
New Mexico,60-64 years ,60-64,2023/39,28
New Mexico,60-64 years ,60-64,2023/40,31
New Mexico,60-64 years ,60-64,2023/41,36
New Mexico,60-64 years ,60-64,2023/42,33
New Mexico,60-64 years ,60-64,2023/43,29
New Mexico,60-64 years ,60-64,2023/44,37
New Mexico,60-64 years ,60-64,2023/45,36
New Mexico,60-64 years ,60-64,2023/46,28
New Mexico,60-64 years ,60-64,2023/47,36
New Mexico,60-64 years ,60-64,2023/48,19
New Mexico,60-64 years ,60-64,2023/49,41
New Mexico,60-64 years ,60-64,2023/50,37
New Mexico,60-64 years ,60-64,2023/51,33
New Mexico,60-64 years ,60-64,2023/52,32
New Mexico,65-69 years,65-69,2023/01,39
New Mexico,65-69 years,65-69,2023/02,45
New Mexico,65-69 years,65-69,2023/03,50
New Mexico,65-69 years,65-69,2023/04,44
New Mexico,65-69 years,65-69,2023/05,49
New Mexico,65-69 years,65-69,2023/06,41
New Mexico,65-69 years,65-69,2023/07,45
New Mexico,65-69 years,65-69,2023/08,38
New Mexico,65-69 years,65-69,2023/09,37
New Mexico,65-69 years,65-69,2023/10,44
New Mexico,65-69 years,65-69,2023/11,33
New Mexico,65-69 years,65-69,2023/12,32
New Mexico,65-69 years,65-69,2023/13,43
New Mexico,65-69 years,65-69,2023/14,46
New Mexico,65-69 years,65-69,2023/15,48
New Mexico,65-69 years,65-69,2023/16,43
New Mexico,65-69 years,65-69,2023/17,47
New Mexico,65-69 years,65-69,2023/18,31
New Mexico,65-69 years,65-69,2023/19,44
New Mexico,65-69 years,65-69,2023/20,34
New Mexico,65-69 years,65-69,2023/21,41
New Mexico,65-69 years,65-69,2023/22,43
New Mexico,65-69 years,65-69,2023/23,35
New Mexico,65-69 years,65-69,2023/24,38
New Mexico,65-69 years,65-69,2023/25,46
New Mexico,65-69 years,65-69,2023/26,33
New Mexico,65-69 years,65-69,2023/27,35
New Mexico,65-69 years,65-69,2023/28,38
New Mexico,65-69 years,65-69,2023/29,32
New Mexico,65-69 years,65-69,2023/30,33
New Mexico,65-69 years,65-69,2023/31,42
New Mexico,65-69 years,65-69,2023/32,39
New Mexico,65-69 years,65-69,2023/33,49
New Mexico,65-69 years,65-69,2023/34,37
New Mexico,65-69 years,65-69,2023/35,26
New Mexico,65-69 years,65-69,2023/36,36
New Mexico,65-69 years,65-69,2023/37,40
New Mexico,65-69 years,65-69,2023/38,38
New Mexico,65-69 years,65-69,2023/39,41
New Mexico,65-69 years,65-69,2023/40,42
New Mexico,65-69 years,65-69,2023/41,36
New Mexico,65-69 years,65-69,2023/42,33
New Mexico,65-69 years,65-69,2023/43,32
New Mexico,65-69 years,65-69,2023/44,34
New Mexico,65-69 years,65-69,2023/45,37
New Mexico,65-69 years,65-69,2023/46,31
New Mexico,65-69 years,65-69,2023/47,29
New Mexico,65-69 years,65-69,2023/48,43
New Mexico,65-69 years,65-69,2023/49,52
New Mexico,65-69 years,65-69,2023/50,51
New Mexico,65-69 years,65-69,2023/51,47
New Mexico,65-69 years,65-69,2023/52,30
New Mexico,70-74 years,70-74,2023/01,68
New Mexico,70-74 years,70-74,2023/02,56
New Mexico,70-74 years,70-74,2023/03,50
New Mexico,70-74 years,70-74,2023/04,51
New Mexico,70-74 years,70-74,2023/05,52
New Mexico,70-74 years,70-74,2023/06,50
New Mexico,70-74 years,70-74,2023/07,45
New Mexico,70-74 years,70-74,2023/08,47
New Mexico,70-74 years,70-74,2023/09,45
New Mexico,70-74 years,70-74,2023/10,51
New Mexico,70-74 years,70-74,2023/11,53
New Mexico,70-74 years,70-74,2023/12,50
New Mexico,70-74 years,70-74,2023/13,47
New Mexico,70-74 years,70-74,2023/14,47
New Mexico,70-74 years,70-74,2023/15,52
New Mexico,70-74 years,70-74,2023/16,48
New Mexico,70-74 years,70-74,2023/17,55
New Mexico,70-74 years,70-74,2023/18,46
New Mexico,70-74 years,70-74,2023/19,44
New Mexico,70-74 years,70-74,2023/20,40
New Mexico,70-74 years,70-74,2023/21,53
New Mexico,70-74 years,70-74,2023/22,36
New Mexico,70-74 years,70-74,2023/23,45
New Mexico,70-74 years,70-74,2023/24,43
New Mexico,70-74 years,70-74,2023/25,50
New Mexico,70-74 years,70-74,2023/26,39
New Mexico,70-74 years,70-74,2023/27,48
New Mexico,70-74 years,70-74,2023/28,47
New Mexico,70-74 years,70-74,2023/29,46
New Mexico,70-74 years,70-74,2023/30,47
New Mexico,70-74 years,70-74,2023/31,34
New Mexico,70-74 years,70-74,2023/32,48
New Mexico,70-74 years,70-74,2023/33,43
New Mexico,70-74 years,70-74,2023/34,39
New Mexico,70-74 years,70-74,2023/35,38
New Mexico,70-74 years,70-74,2023/36,40
New Mexico,70-74 years,70-74,2023/37,42
New Mexico,70-74 years,70-74,2023/38,37
New Mexico,70-74 years,70-74,2023/39,49
New Mexico,70-74 years,70-74,2023/40,35
New Mexico,70-74 years,70-74,2023/41,54
New Mexico,70-74 years,70-74,2023/42,52
New Mexico,70-74 years,70-74,2023/43,51
New Mexico,70-74 years,70-74,2023/44,45
New Mexico,70-74 years,70-74,2023/45,50
New Mexico,70-74 years,70-74,2023/46,50
New Mexico,70-74 years,70-74,2023/47,47
New Mexico,70-74 years,70-74,2023/48,55
New Mexico,70-74 years,70-74,2023/49,50
New Mexico,70-74 years,70-74,2023/50,47
New Mexico,70-74 years,70-74,2023/51,52
New Mexico,70-74 years,70-74,2023/52,47
New Mexico,75-79 years,75-79,2023/01,59
New Mexico,75-79 years,75-79,2023/02,61
New Mexico,75-79 years,75-79,2023/03,54
New Mexico,75-79 years,75-79,2023/04,56
New Mexico,75-79 years,75-79,2023/05,43
New Mexico,75-79 years,75-79,2023/06,56
New Mexico,75-79 years,75-79,2023/07,58
New Mexico,75-79 years,75-79,2023/08,47
New Mexico,75-79 years,75-79,2023/09,47
New Mexico,75-79 years,75-79,2023/10,64
New Mexico,75-79 years,75-79,2023/11,57
New Mexico,75-79 years,75-79,2023/12,49
New Mexico,75-79 years,75-79,2023/13,43
New Mexico,75-79 years,75-79,2023/14,46
New Mexico,75-79 years,75-79,2023/15,52
New Mexico,75-79 years,75-79,2023/16,51
New Mexico,75-79 years,75-79,2023/17,61
New Mexico,75-79 years,75-79,2023/18,53
New Mexico,75-79 years,75-79,2023/19,44
New Mexico,75-79 years,75-79,2023/20,47
New Mexico,75-79 years,75-79,2023/21,50
New Mexico,75-79 years,75-79,2023/22,37
New Mexico,75-79 years,75-79,2023/23,36
New Mexico,75-79 years,75-79,2023/24,44
New Mexico,75-79 years,75-79,2023/25,49
New Mexico,75-79 years,75-79,2023/26,54
New Mexico,75-79 years,75-79,2023/27,47
New Mexico,75-79 years,75-79,2023/28,55
New Mexico,75-79 years,75-79,2023/29,50
New Mexico,75-79 years,75-79,2023/30,48
New Mexico,75-79 years,75-79,2023/31,30
New Mexico,75-79 years,75-79,2023/32,46
New Mexico,75-79 years,75-79,2023/33,38
New Mexico,75-79 years,75-79,2023/34,41
New Mexico,75-79 years,75-79,2023/35,54
New Mexico,75-79 years,75-79,2023/36,43
New Mexico,75-79 years,75-79,2023/37,44
New Mexico,75-79 years,75-79,2023/38,48
New Mexico,75-79 years,75-79,2023/39,61
New Mexico,75-79 years,75-79,2023/40,55
New Mexico,75-79 years,75-79,2023/41,58
New Mexico,75-79 years,75-79,2023/42,48
New Mexico,75-79 years,75-79,2023/43,56
New Mexico,75-79 years,75-79,2023/44,53
New Mexico,75-79 years,75-79,2023/45,58
New Mexico,75-79 years,75-79,2023/46,48
New Mexico,75-79 years,75-79,2023/47,42
New Mexico,75-79 years,75-79,2023/48,63
New Mexico,75-79 years,75-79,2023/49,55
New Mexico,75-79 years,75-79,2023/50,53
New Mexico,75-79 years,75-79,2023/51,60
New Mexico,75-79 years,75-79,2023/52,49
New Mexico,80-84 years,80-84,2023/01,52
New Mexico,80-84 years,80-84,2023/02,57
New Mexico,80-84 years,80-84,2023/03,51
New Mexico,80-84 years,80-84,2023/04,51
New Mexico,80-84 years,80-84,2023/05,58
New Mexico,80-84 years,80-84,2023/06,51
New Mexico,80-84 years,80-84,2023/07,59
New Mexico,80-84 years,80-84,2023/08,53
New Mexico,80-84 years,80-84,2023/09,49
New Mexico,80-84 years,80-84,2023/10,50
New Mexico,80-84 years,80-84,2023/11,48
New Mexico,80-84 years,80-84,2023/12,53
New Mexico,80-84 years,80-84,2023/13,50
New Mexico,80-84 years,80-84,2023/14,64
New Mexico,80-84 years,80-84,2023/15,57
New Mexico,80-84 years,80-84,2023/16,47
New Mexico,80-84 years,80-84,2023/17,63
New Mexico,80-84 years,80-84,2023/18,50
New Mexico,80-84 years,80-84,2023/19,42
New Mexico,80-84 years,80-84,2023/20,44
New Mexico,80-84 years,80-84,2023/21,56
New Mexico,80-84 years,80-84,2023/22,56
New Mexico,80-84 years,80-84,2023/23,44
New Mexico,80-84 years,80-84,2023/24,54
New Mexico,80-84 years,80-84,2023/25,44
New Mexico,80-84 years,80-84,2023/26,41
New Mexico,80-84 years,80-84,2023/27,41
New Mexico,80-84 years,80-84,2023/28,64
New Mexico,80-84 years,80-84,2023/29,44
New Mexico,80-84 years,80-84,2023/30,40
New Mexico,80-84 years,80-84,2023/31,61
New Mexico,80-84 years,80-84,2023/32,56
New Mexico,80-84 years,80-84,2023/33,65
New Mexico,80-84 years,80-84,2023/34,54
New Mexico,80-84 years,80-84,2023/35,51
New Mexico,80-84 years,80-84,2023/36,58
New Mexico,80-84 years,80-84,2023/37,55
New Mexico,80-84 years,80-84,2023/38,53
New Mexico,80-84 years,80-84,2023/39,49
New Mexico,80-84 years,80-84,2023/40,64
New Mexico,80-84 years,80-84,2023/41,60
New Mexico,80-84 years,80-84,2023/42,46
New Mexico,80-84 years,80-84,2023/43,48
New Mexico,80-84 years,80-84,2023/44,48
New Mexico,80-84 years,80-84,2023/45,56
New Mexico,80-84 years,80-84,2023/46,59
New Mexico,80-84 years,80-84,2023/47,53
New Mexico,80-84 years,80-84,2023/48,74
New Mexico,80-84 years,80-84,2023/49,50
New Mexico,80-84 years,80-84,2023/50,58
New Mexico,80-84 years,80-84,2023/51,59
New Mexico,80-84 years,80-84,2023/52,64
New Mexico,85-89 years,85-89,2023/01,69
New Mexico,85-89 years,85-89,2023/02,52
New Mexico,85-89 years,85-89,2023/03,51
New Mexico,85-89 years,85-89,2023/04,44
New Mexico,85-89 years,85-89,2023/05,53
New Mexico,85-89 years,85-89,2023/06,41
New Mexico,85-89 years,85-89,2023/07,60
New Mexico,85-89 years,85-89,2023/08,55
New Mexico,85-89 years,85-89,2023/09,40
New Mexico,85-89 years,85-89,2023/10,58
New Mexico,85-89 years,85-89,2023/11,53
New Mexico,85-89 years,85-89,2023/12,51
New Mexico,85-89 years,85-89,2023/13,57
New Mexico,85-89 years,85-89,2023/14,60
New Mexico,85-89 years,85-89,2023/15,40
New Mexico,85-89 years,85-89,2023/16,57
New Mexico,85-89 years,85-89,2023/17,54
New Mexico,85-89 years,85-89,2023/18,49
New Mexico,85-89 years,85-89,2023/19,47
New Mexico,85-89 years,85-89,2023/20,49
New Mexico,85-89 years,85-89,2023/21,49
New Mexico,85-89 years,85-89,2023/22,35
New Mexico,85-89 years,85-89,2023/23,46
New Mexico,85-89 years,85-89,2023/24,50
New Mexico,85-89 years,85-89,2023/25,38
New Mexico,85-89 years,85-89,2023/26,55
New Mexico,85-89 years,85-89,2023/27,50
New Mexico,85-89 years,85-89,2023/28,55
New Mexico,85-89 years,85-89,2023/29,51
New Mexico,85-89 years,85-89,2023/30,41
New Mexico,85-89 years,85-89,2023/31,51
New Mexico,85-89 years,85-89,2023/32,47
New Mexico,85-89 years,85-89,2023/33,52
New Mexico,85-89 years,85-89,2023/34,43
New Mexico,85-89 years,85-89,2023/35,48
New Mexico,85-89 years,85-89,2023/36,48
New Mexico,85-89 years,85-89,2023/37,42
New Mexico,85-89 years,85-89,2023/38,40
New Mexico,85-89 years,85-89,2023/39,47
New Mexico,85-89 years,85-89,2023/40,48
New Mexico,85-89 years,85-89,2023/41,63
New Mexico,85-89 years,85-89,2023/42,47
New Mexico,85-89 years,85-89,2023/43,50
New Mexico,85-89 years,85-89,2023/44,54
New Mexico,85-89 years,85-89,2023/45,65
New Mexico,85-89 years,85-89,2023/46,53
New Mexico,85-89 years,85-89,2023/47,55
New Mexico,85-89 years,85-89,2023/48,60
New Mexico,85-89 years,85-89,2023/49,45
New Mexico,85-89 years,85-89,2023/50,59
New Mexico,85-89 years,85-89,2023/51,56
New Mexico,85-89 years,85-89,2023/52,64
New Mexico,90-94 years,90-94,2023/01,47
New Mexico,90-94 years,90-94,2023/02,56
New Mexico,90-94 years,90-94,2023/03,40
New Mexico,90-94 years,90-94,2023/04,38
New Mexico,90-94 years,90-94,2023/05,49
New Mexico,90-94 years,90-94,2023/06,31
New Mexico,90-94 years,90-94,2023/07,42
New Mexico,90-94 years,90-94,2023/08,41
New Mexico,90-94 years,90-94,2023/09,39
New Mexico,90-94 years,90-94,2023/10,42
New Mexico,90-94 years,90-94,2023/11,39
New Mexico,90-94 years,90-94,2023/12,44
New Mexico,90-94 years,90-94,2023/13,46
New Mexico,90-94 years,90-94,2023/14,37
New Mexico,90-94 years,90-94,2023/15,35
New Mexico,90-94 years,90-94,2023/16,39
New Mexico,90-94 years,90-94,2023/17,34
New Mexico,90-94 years,90-94,2023/18,29
New Mexico,90-94 years,90-94,2023/19,36
New Mexico,90-94 years,90-94,2023/20,38
New Mexico,90-94 years,90-94,2023/21,30
New Mexico,90-94 years,90-94,2023/22,37
New Mexico,90-94 years,90-94,2023/23,36
New Mexico,90-94 years,90-94,2023/24,39
New Mexico,90-94 years,90-94,2023/25,34
New Mexico,90-94 years,90-94,2023/26,41
New Mexico,90-94 years,90-94,2023/27,34
New Mexico,90-94 years,90-94,2023/28,30
New Mexico,90-94 years,90-94,2023/29,37
New Mexico,90-94 years,90-94,2023/30,35
New Mexico,90-94 years,90-94,2023/31,25
New Mexico,90-94 years,90-94,2023/32,29
New Mexico,90-94 years,90-94,2023/33,33
New Mexico,90-94 years,90-94,2023/34,34
New Mexico,90-94 years,90-94,2023/35,28
New Mexico,90-94 years,90-94,2023/36,38
New Mexico,90-94 years,90-94,2023/37,36
New Mexico,90-94 years,90-94,2023/38,38
New Mexico,90-94 years,90-94,2023/39,36
New Mexico,90-94 years,90-94,2023/40,30
New Mexico,90-94 years,90-94,2023/41,27
New Mexico,90-94 years,90-94,2023/42,35
New Mexico,90-94 years,90-94,2023/43,29
New Mexico,90-94 years,90-94,2023/44,48
New Mexico,90-94 years,90-94,2023/45,40
New Mexico,90-94 years,90-94,2023/46,41
New Mexico,90-94 years,90-94,2023/47,39
New Mexico,90-94 years,90-94,2023/48,44
New Mexico,90-94 years,90-94,2023/49,38
New Mexico,90-94 years,90-94,2023/50,47
New Mexico,90-94 years,90-94,2023/51,44
New Mexico,90-94 years,90-94,2023/52,34
New Mexico,95-99 years,95-99,2023/01,13
New Mexico,95-99 years,95-99,2023/02,17
New Mexico,95-99 years,95-99,2023/03,17
New Mexico,95-99 years,95-99,2023/04,21
New Mexico,95-99 years,95-99,2023/05,16
New Mexico,95-99 years,95-99,2023/06,26
New Mexico,95-99 years,95-99,2023/07,15
New Mexico,95-99 years,95-99,2023/08,17
New Mexico,95-99 years,95-99,2023/09,22
New Mexico,95-99 years,95-99,2023/10,11
New Mexico,95-99 years,95-99,2023/11,16
New Mexico,95-99 years,95-99,2023/12,15
New Mexico,95-99 years,95-99,2023/13,20
New Mexico,95-99 years,95-99,2023/14,19
New Mexico,95-99 years,95-99,2023/15,22
New Mexico,95-99 years,95-99,2023/16,13
New Mexico,95-99 years,95-99,2023/17,23
New Mexico,95-99 years,95-99,2023/18,17
New Mexico,95-99 years,95-99,2023/19,18
New Mexico,95-99 years,95-99,2023/20,21
New Mexico,95-99 years,95-99,2023/21,15
New Mexico,95-99 years,95-99,2023/22,13
New Mexico,95-99 years,95-99,2023/23,16
New Mexico,95-99 years,95-99,2023/24,16
New Mexico,95-99 years,95-99,2023/25,16
New Mexico,95-99 years,95-99,2023/26,16
New Mexico,95-99 years,95-99,2023/27,14
New Mexico,95-99 years,95-99,2023/28,12
New Mexico,95-99 years,95-99,2023/29,12
New Mexico,95-99 years,95-99,2023/32,15
New Mexico,95-99 years,95-99,2023/33,13
New Mexico,95-99 years,95-99,2023/34,21
New Mexico,95-99 years,95-99,2023/35,16
New Mexico,95-99 years,95-99,2023/36,12
New Mexico,95-99 years,95-99,2023/37,21
New Mexico,95-99 years,95-99,2023/38,20
New Mexico,95-99 years,95-99,2023/39,11
New Mexico,95-99 years,95-99,2023/40,11
New Mexico,95-99 years,95-99,2023/41,18
New Mexico,95-99 years,95-99,2023/42,19
New Mexico,95-99 years,95-99,2023/43,12
New Mexico,95-99 years,95-99,2023/44,19
New Mexico,95-99 years,95-99,2023/45,12
New Mexico,95-99 years,95-99,2023/47,18
New Mexico,95-99 years,95-99,2023/48,15
New Mexico,95-99 years,95-99,2023/49,23
New Mexico,95-99 years,95-99,2023/50,20
New Mexico,95-99 years,95-99,2023/51,14
New Mexico,95-99 years,95-99,2023/52,14
New York,< 1 year,1,2023/01,14
New York,< 1 year,1,2023/02,26
New York,< 1 year,1,2023/03,21
New York,< 1 year,1,2023/04,20
New York,< 1 year,1,2023/06,22
New York,< 1 year,1,2023/07,22
New York,< 1 year,1,2023/09,26
New York,< 1 year,1,2023/10,12
New York,< 1 year,1,2023/11,14
New York,< 1 year,1,2023/12,14
New York,< 1 year,1,2023/14,17
New York,< 1 year,1,2023/15,15
New York,< 1 year,1,2023/16,15
New York,< 1 year,1,2023/17,18
New York,< 1 year,1,2023/18,19
New York,< 1 year,1,2023/19,13
New York,< 1 year,1,2023/20,13
New York,< 1 year,1,2023/21,17
New York,< 1 year,1,2023/22,14
New York,< 1 year,1,2023/23,13
New York,< 1 year,1,2023/24,14
New York,< 1 year,1,2023/25,16
New York,< 1 year,1,2023/26,20
New York,< 1 year,1,2023/27,13
New York,< 1 year,1,2023/28,19
New York,< 1 year,1,2023/29,26
New York,< 1 year,1,2023/30,16
New York,< 1 year,1,2023/31,19
New York,< 1 year,1,2023/33,14
New York,< 1 year,1,2023/34,21
New York,< 1 year,1,2023/35,22
New York,< 1 year,1,2023/37,11
New York,< 1 year,1,2023/38,16
New York,< 1 year,1,2023/39,11
New York,< 1 year,1,2023/40,12
New York,< 1 year,1,2023/41,24
New York,< 1 year,1,2023/42,15
New York,< 1 year,1,2023/43,22
New York,< 1 year,1,2023/44,16
New York,< 1 year,1,2023/45,18
New York,< 1 year,1,2023/46,10
New York,< 1 year,1,2023/47,15
New York,< 1 year,1,2023/48,13
New York,< 1 year,1,2023/49,12
New York,< 1 year,1,2023/50,13
New York,< 1 year,1,2023/51,17
New York,< 1 year,1,2023/52,10
New York,15-19 years,15-19,2023/06,13
New York,15-19 years,15-19,2023/08,14
New York,15-19 years,15-19,2023/11,10
New York,15-19 years,15-19,2023/18,10
New York,15-19 years,15-19,2023/19,14
New York,15-19 years,15-19,2023/22,15
New York,15-19 years,15-19,2023/25,13
New York,15-19 years,15-19,2023/26,14
New York,15-19 years,15-19,2023/27,15
New York,15-19 years,15-19,2023/30,11
New York,15-19 years,15-19,2023/40,14
New York,15-19 years,15-19,2023/41,10
New York,15-19 years,15-19,2023/51,11
New York,20-24 years,20-24,2023/01,18
New York,20-24 years,20-24,2023/02,12
New York,20-24 years,20-24,2023/03,18
New York,20-24 years,20-24,2023/04,11
New York,20-24 years,20-24,2023/05,15
New York,20-24 years,20-24,2023/06,14
New York,20-24 years,20-24,2023/07,13
New York,20-24 years,20-24,2023/08,13
New York,20-24 years,20-24,2023/09,23
New York,20-24 years,20-24,2023/10,14
New York,20-24 years,20-24,2023/11,22
New York,20-24 years,20-24,2023/12,21
New York,20-24 years,20-24,2023/13,17
New York,20-24 years,20-24,2023/14,13
New York,20-24 years,20-24,2023/15,17
New York,20-24 years,20-24,2023/16,22
New York,20-24 years,20-24,2023/17,18
New York,20-24 years,20-24,2023/18,14
New York,20-24 years,20-24,2023/19,15
New York,20-24 years,20-24,2023/20,11
New York,20-24 years,20-24,2023/21,19
New York,20-24 years,20-24,2023/22,11
New York,20-24 years,20-24,2023/23,17
New York,20-24 years,20-24,2023/24,15
New York,20-24 years,20-24,2023/25,13
New York,20-24 years,20-24,2023/26,10
New York,20-24 years,20-24,2023/27,12
New York,20-24 years,20-24,2023/29,16
New York,20-24 years,20-24,2023/30,18
New York,20-24 years,20-24,2023/31,16
New York,20-24 years,20-24,2023/32,15
New York,20-24 years,20-24,2023/33,10
New York,20-24 years,20-24,2023/34,24
New York,20-24 years,20-24,2023/35,16
New York,20-24 years,20-24,2023/36,15
New York,20-24 years,20-24,2023/37,15
New York,20-24 years,20-24,2023/38,15
New York,20-24 years,20-24,2023/39,14
New York,20-24 years,20-24,2023/40,15
New York,20-24 years,20-24,2023/42,10
New York,20-24 years,20-24,2023/43,12
New York,20-24 years,20-24,2023/44,11
New York,20-24 years,20-24,2023/45,14
