"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"MMWR Week"	"MMWR Week Code"	Deaths	Population	Crude Rate
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 30 ending July 31, 2021"	"2021/30"	31	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 31 ending August 07, 2021"	"2021/31"	31	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 32 ending August 14, 2021"	"2021/32"	32	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 33 ending August 21, 2021"	"2021/33"	33	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 34 ending August 28, 2021"	"2021/34"	31	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 35 ending September 04, 2021"	"2021/35"	24	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 36 ending September 11, 2021"	"2021/36"	21	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 37 ending September 18, 2021"	"2021/37"	35	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 38 ending September 25, 2021"	"2021/38"	31	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 39 ending October 02, 2021"	"2021/39"	23	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 40 ending October 09, 2021"	"2021/40"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 41 ending October 16, 2021"	"2021/41"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 42 ending October 23, 2021"	"2021/42"	24	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 43 ending October 30, 2021"	"2021/43"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 44 ending November 06, 2021"	"2021/44"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 45 ending November 13, 2021"	"2021/45"	22	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 46 ending November 20, 2021"	"2021/46"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 47 ending November 27, 2021"	"2021/47"	19	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 48 ending December 04, 2021"	"2021/48"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 49 ending December 11, 2021"	"2021/49"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 50 ending December 18, 2021"	"2021/50"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 51 ending December 25, 2021"	"2021/51"	15	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	"2021 Week 52 ending January 01, 2022"	"2021/52"	23	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 01 ending January 09, 2021"	"2021/01"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 02 ending January 16, 2021"	"2021/02"	28	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 03 ending January 23, 2021"	"2021/03"	23	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 04 ending January 30, 2021"	"2021/04"	26	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 05 ending February 06, 2021"	"2021/05"	22	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 06 ending February 13, 2021"	"2021/06"	19	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 07 ending February 20, 2021"	"2021/07"	15	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 08 ending February 27, 2021"	"2021/08"	22	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 09 ending March 06, 2021"	"2021/09"	23	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 10 ending March 13, 2021"	"2021/10"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 11 ending March 20, 2021"	"2021/11"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 12 ending March 27, 2021"	"2021/12"	23	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 13 ending April 03, 2021"	"2021/13"	19	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 14 ending April 10, 2021"	"2021/14"	19	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 15 ending April 17, 2021"	"2021/15"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 16 ending April 24, 2021"	"2021/16"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 17 ending May 01, 2021"	"2021/17"	23	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 18 ending May 08, 2021"	"2021/18"	24	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 19 ending May 15, 2021"	"2021/19"	23	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 20 ending May 22, 2021"	"2021/20"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 21 ending May 29, 2021"	"2021/21"	21	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 22 ending June 05, 2021"	"2021/22"	19	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 23 ending June 12, 2021"	"2021/23"	24	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 24 ending June 19, 2021"	"2021/24"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 25 ending June 26, 2021"	"2021/25"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 26 ending July 03, 2021"	"2021/26"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 27 ending July 10, 2021"	"2021/27"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 28 ending July 17, 2021"	"2021/28"	21	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 29 ending July 24, 2021"	"2021/29"	28	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 30 ending July 31, 2021"	"2021/30"	23	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 31 ending August 07, 2021"	"2021/31"	28	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 32 ending August 14, 2021"	"2021/32"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 33 ending August 21, 2021"	"2021/33"	33	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 34 ending August 28, 2021"	"2021/34"	47	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 35 ending September 04, 2021"	"2021/35"	38	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 36 ending September 11, 2021"	"2021/36"	32	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 37 ending September 18, 2021"	"2021/37"	31	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 38 ending September 25, 2021"	"2021/38"	26	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 39 ending October 02, 2021"	"2021/39"	19	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 40 ending October 09, 2021"	"2021/40"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 41 ending October 16, 2021"	"2021/41"	27	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 42 ending October 23, 2021"	"2021/42"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 43 ending October 30, 2021"	"2021/43"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 44 ending November 06, 2021"	"2021/44"	23	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 45 ending November 13, 2021"	"2021/45"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 46 ending November 20, 2021"	"2021/46"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 47 ending November 27, 2021"	"2021/47"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 48 ending December 04, 2021"	"2021/48"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 49 ending December 11, 2021"	"2021/49"	27	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 50 ending December 18, 2021"	"2021/50"	26	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 51 ending December 25, 2021"	"2021/51"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	"2021 Week 52 ending January 01, 2022"	"2021/52"	31	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 01 ending January 09, 2021"	"2021/01"	38	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 02 ending January 16, 2021"	"2021/02"	38	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 03 ending January 23, 2021"	"2021/03"	32	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 04 ending January 30, 2021"	"2021/04"	29	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 05 ending February 06, 2021"	"2021/05"	34	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 06 ending February 13, 2021"	"2021/06"	36	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 07 ending February 20, 2021"	"2021/07"	35	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 08 ending February 27, 2021"	"2021/08"	39	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 09 ending March 06, 2021"	"2021/09"	31	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 10 ending March 13, 2021"	"2021/10"	30	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 11 ending March 20, 2021"	"2021/11"	36	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 12 ending March 27, 2021"	"2021/12"	39	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 13 ending April 03, 2021"	"2021/13"	24	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 14 ending April 10, 2021"	"2021/14"	36	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 15 ending April 17, 2021"	"2021/15"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 16 ending April 24, 2021"	"2021/16"	31	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 17 ending May 01, 2021"	"2021/17"	26	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 18 ending May 08, 2021"	"2021/18"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 19 ending May 15, 2021"	"2021/19"	26	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 20 ending May 22, 2021"	"2021/20"	38	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 21 ending May 29, 2021"	"2021/21"	40	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 22 ending June 05, 2021"	"2021/22"	28	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 23 ending June 12, 2021"	"2021/23"	21	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 24 ending June 19, 2021"	"2021/24"	26	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 25 ending June 26, 2021"	"2021/25"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 26 ending July 03, 2021"	"2021/26"	38	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 27 ending July 10, 2021"	"2021/27"	31	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 28 ending July 17, 2021"	"2021/28"	32	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 29 ending July 24, 2021"	"2021/29"	32	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 30 ending July 31, 2021"	"2021/30"	41	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 31 ending August 07, 2021"	"2021/31"	51	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 32 ending August 14, 2021"	"2021/32"	49	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 33 ending August 21, 2021"	"2021/33"	45	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 34 ending August 28, 2021"	"2021/34"	65	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 35 ending September 04, 2021"	"2021/35"	50	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 36 ending September 11, 2021"	"2021/36"	63	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 37 ending September 18, 2021"	"2021/37"	58	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 38 ending September 25, 2021"	"2021/38"	45	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 39 ending October 02, 2021"	"2021/39"	36	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 40 ending October 09, 2021"	"2021/40"	40	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 41 ending October 16, 2021"	"2021/41"	34	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 42 ending October 23, 2021"	"2021/42"	33	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 43 ending October 30, 2021"	"2021/43"	28	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 44 ending November 06, 2021"	"2021/44"	27	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 45 ending November 13, 2021"	"2021/45"	39	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 46 ending November 20, 2021"	"2021/46"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 47 ending November 27, 2021"	"2021/47"	34	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 48 ending December 04, 2021"	"2021/48"	22	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 49 ending December 11, 2021"	"2021/49"	28	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 50 ending December 18, 2021"	"2021/50"	27	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 51 ending December 25, 2021"	"2021/51"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2021 Week 52 ending January 01, 2022"	"2021/52"	39	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 01 ending January 09, 2021"	"2021/01"	67	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 02 ending January 16, 2021"	"2021/02"	64	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 03 ending January 23, 2021"	"2021/03"	70	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 04 ending January 30, 2021"	"2021/04"	51	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 05 ending February 06, 2021"	"2021/05"	66	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 06 ending February 13, 2021"	"2021/06"	43	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 07 ending February 20, 2021"	"2021/07"	62	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 08 ending February 27, 2021"	"2021/08"	64	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 09 ending March 06, 2021"	"2021/09"	67	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 10 ending March 13, 2021"	"2021/10"	53	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 11 ending March 20, 2021"	"2021/11"	62	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 12 ending March 27, 2021"	"2021/12"	48	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 13 ending April 03, 2021"	"2021/13"	46	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 14 ending April 10, 2021"	"2021/14"	57	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 15 ending April 17, 2021"	"2021/15"	49	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 16 ending April 24, 2021"	"2021/16"	43	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 17 ending May 01, 2021"	"2021/17"	41	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 18 ending May 08, 2021"	"2021/18"	58	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 19 ending May 15, 2021"	"2021/19"	40	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 20 ending May 22, 2021"	"2021/20"	49	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 21 ending May 29, 2021"	"2021/21"	44	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 22 ending June 05, 2021"	"2021/22"	54	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 23 ending June 12, 2021"	"2021/23"	43	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 24 ending June 19, 2021"	"2021/24"	44	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 25 ending June 26, 2021"	"2021/25"	39	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 26 ending July 03, 2021"	"2021/26"	44	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 27 ending July 10, 2021"	"2021/27"	36	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 28 ending July 17, 2021"	"2021/28"	56	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 29 ending July 24, 2021"	"2021/29"	55	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 30 ending July 31, 2021"	"2021/30"	46	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 31 ending August 07, 2021"	"2021/31"	58	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 32 ending August 14, 2021"	"2021/32"	70	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 33 ending August 21, 2021"	"2021/33"	84	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 34 ending August 28, 2021"	"2021/34"	78	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 35 ending September 04, 2021"	"2021/35"	78	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 36 ending September 11, 2021"	"2021/36"	91	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 37 ending September 18, 2021"	"2021/37"	80	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 38 ending September 25, 2021"	"2021/38"	71	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 39 ending October 02, 2021"	"2021/39"	41	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 40 ending October 09, 2021"	"2021/40"	39	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 41 ending October 16, 2021"	"2021/41"	36	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 42 ending October 23, 2021"	"2021/42"	42	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 43 ending October 30, 2021"	"2021/43"	45	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 44 ending November 06, 2021"	"2021/44"	43	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 45 ending November 13, 2021"	"2021/45"	46	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 46 ending November 20, 2021"	"2021/46"	63	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 47 ending November 27, 2021"	"2021/47"	46	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 48 ending December 04, 2021"	"2021/48"	42	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 49 ending December 11, 2021"	"2021/49"	45	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 50 ending December 18, 2021"	"2021/50"	55	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 51 ending December 25, 2021"	"2021/51"	62	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2021 Week 52 ending January 01, 2022"	"2021/52"	51	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2021 Week 01 ending January 09, 2021"	"2021/01"	86	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2021 Week 02 ending January 16, 2021"	"2021/02"	85	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2021 Week 03 ending January 23, 2021"	"2021/03"	82	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2021 Week 04 ending January 30, 2021"	"2021/04"	78	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2021 Week 05 ending February 06, 2021"	"2021/05"	84	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2021 Week 06 ending February 13, 2021"	"2021/06"	78	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2021 Week 07 ending February 20, 2021"	"2021/07"	80	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2021 Week 08 ending February 27, 2021"	"2021/08"	96	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2021 Week 09 ending March 06, 2021"	"2021/09"	61	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2021 Week 10 ending March 13, 2021"	"2021/10"	71	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2021 Week 11 ending March 20, 2021"	"2021/11"	52	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2021 Week 12 ending March 27, 2021"	"2021/12"	73	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2021 Week 13 ending April 03, 2021"	"2021/13"	63	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2021 Week 14 ending April 10, 2021"	"2021/14"	62	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2021 Week 15 ending April 17, 2021"	"2021/15"	59	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2021 Week 16 ending April 24, 2021"	"2021/16"	64	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2021 Week 17 ending May 01, 2021"	"2021/17"	69	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2021 Week 18 ending May 08, 2021"	"2021/18"	71	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2021 Week 19 ending May 15, 2021"	"2021/19"	61	Not Applicable	Not Applicable
