"Notes"	"Year"	"Year Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"1976"	"1976"	"Arizona"	"04"	17339	2349986	737.8
	"1976"	"1976"	"Arkansas"	"05"	21336	2169513	983.4
	"1976"	"1976"	"California"	"06"	171022	21964973	778.6
	"1976"	"1976"	"Colorado"	"08"	17999	2634229	683.3
	"1976"	"1976"	"Connecticut"	"09"	26128	3083472	847.4
	"1976"	"1976"	"Delaware"	"10"	4781	592492	806.9
	"1976"	"1976"	"District of Columbia"	"11"	7312	697977	1047.6
	"1976"	"1976"	"Florida"	"12"	89673	8691113	1031.8
	"1976"	"1976"	"Georgia"	"13"	41661	5123790	813.1
	"1976"	"1976"	"Hawaii"	"15"	4420	903966	489.0
	"1976"	"1976"	"Idaho"	"16"	6635	858825	772.6
	"1976"	"1976"	"Illinois"	"17"	103665	11365790	912.1
	"1976"	"1976"	"Indiana"	"18"	46778	5370062	871.1
	"1976"	"1976"	"Iowa"	"19"	27859	2903695	959.4
	"1976"	"1976"	"Kansas"	"20"	21848	2301610	949.2
	"1976"	"1976"	"Kentucky"	"21"	32305	3531722	914.7
	"1976"	"1976"	"Louisiana"	"22"	34581	3956566	874.0
	"1976"	"1976"	"Maine"	"23"	10457	1089227	960.0
	"1976"	"1976"	"Maryland"	"24"	32644	4169157	783.0
	"1976"	"1976"	"Massachusetts"	"25"	54049	5743282	941.1
	"1976"	"1976"	"Michigan"	"26"	75862	9111274	832.6
	"1976"	"1976"	"Minnesota"	"27"	32796	3955847	829.1
	"1976"	"1976"	"Mississippi"	"28"	23168	2431473	952.8
	"1976"	"1976"	"Missouri"	"29"	49075	4824689	1017.2
	"1976"	"1976"	"Montana"	"30"	6741	759468	887.6
	"1976"	"1976"	"Nebraska"	"31"	14547	1549724	938.7
	"1976"	"1976"	"Nevada"	"32"	4578	647234	707.3
	"1976"	"1976"	"New Hampshire"	"33"	7417	846159	876.5
	"1976"	"1976"	"New Jersey"	"34"	65382	7339629	890.8
	"1976"	"1976"	"New Mexico"	"35"	8224	1196730	687.2
	"1976"	"1976"	"New York"	"36"	172554	17975450	959.9
	"1976"	"1976"	"North Carolina"	"37"	45832	5592125	819.6
	"1976"	"1976"	"North Dakota"	"38"	5516	646184	853.6
	"1976"	"1976"	"Ohio"	"39"	96159	10750198	894.5
	"1976"	"1976"	"Oklahoma"	"40"	27129	2825313	960.2
	"1976"	"1976"	"Oregon"	"41"	20486	2373590	863.1
	"1976"	"1976"	"Pennsylvania"	"42"	121095	11883050	1019.1
	"1976"	"1976"	"Rhode Island"	"44"	9200	949169	969.3
	"1976"	"1976"	"South Carolina"	"45"	23680	2942442	804.8
	"1976"	"1976"	"South Dakota"	"46"	6742	687878	980.1
	"1976"	"1976"	"Tennessee"	"47"	38970	4329037	900.2
	"1976"	"1976"	"Texas"	"48"	100760	12914151	780.2
	"1976"	"1976"	"Utah"	"49"	7482	1278329	585.3
	"1976"	"1976"	"Vermont"	"50"	4269	484840	880.5
	"1976"	"1976"	"Virginia"	"51"	40133	5131164	782.1
	"1976"	"1976"	"Washington"	"53"	30327	3692514	821.3
	"1976"	"1976"	"West Virginia"	"54"	19690	1878179	1048.4
	"1976"	"1976"	"Wisconsin"	"55"	40158	4583864	876.1
	"1976"	"1976"	"Wyoming"	"56"	3160	396140	797.7
"Total"	"1976"	"1976"			1909440	217608138	877.5
	"1977"	"1977"	"Alabama"	"01"	34827	3787228	919.6
	"1977"	"1977"	"Alaska"	"02"	1615	398155	405.6
	"1977"	"1977"	"Arizona"	"04"	18028	2430816	741.6
	"1977"	"1977"	"Arkansas"	"05"	21364	2209528	966.9
	"1977"	"1977"	"California"	"06"	170399	22391026	761.0
	"1977"	"1977"	"Colorado"	"08"	17897	2699679	662.9
	"1977"	"1977"	"Connecticut"	"09"	25638	3088150	830.2
	"1977"	"1977"	"Delaware"	"10"	4738	595211	796.0
	"1977"	"1977"	"District of Columbia"	"11"	7186	684187	1050.3
	"1977"	"1977"	"Florida"	"12"	91760	8892351	1031.9
	"1977"	"1977"	"Georgia"	"13"	42691	5215496	818.5
	"1977"	"1977"	"Hawaii"	"15"	4436	918145	483.1
	"1977"	"1977"	"Idaho"	"16"	6462	886153	729.2
	"1977"	"1977"	"Illinois"	"17"	103423	11419932	905.6
	"1977"	"1977"	"Indiana"	"18"	47109	5408867	871.0
	"1977"	"1977"	"Iowa"	"19"	26770	2917412	917.6
	"1977"	"1977"	"Kansas"	"20"	21362	2322007	920.0
	"1977"	"1977"	"Kentucky"	"21"	33493	3579702	935.6
	"1977"	"1977"	"Louisiana"	"22"	34693	4024858	862.0
	"1977"	"1977"	"Maine"	"23"	10069	1105892	910.5
	"1977"	"1977"	"Maryland"	"24"	32225	4195712	768.0
	"1977"	"1977"	"Massachusetts"	"25"	51814	5742562	902.3
	"1977"	"1977"	"Michigan"	"26"	74198	9160259	810.0
	"1977"	"1977"	"Minnesota"	"27"	32303	3982696	811.1
	"1977"	"1977"	"Mississippi"	"28"	23014	2463589	934.2
	"1977"	"1977"	"Missouri"	"29"	48880	4850784	1007.7
	"1977"	"1977"	"Montana"	"30"	6403	772784	828.6
	"1977"	"1977"	"Nebraska"	"31"	14331	1556747	920.6
	"1977"	"1977"	"Nevada"	"32"	4876	678842	718.3
	"1977"	"1977"	"New Hampshire"	"33"	7268	871864	833.6
	"1977"	"1977"	"New Jersey"	"34"	65831	7342995	896.5
	"1977"	"1977"	"New Mexico"	"35"	8073	1227515	657.7
	"1977"	"1977"	"New York"	"36"	168739	17862261	944.7
	"1977"	"1977"	"North Carolina"	"37"	46623	5672523	821.9
	"1977"	"1977"	"North Dakota"	"38"	5201	650627	799.4
	"1977"	"1977"	"Ohio"	"39"	97045	10777225	900.5
	"1977"	"1977"	"Oklahoma"	"40"	26791	2869096	933.8
	"1977"	"1977"	"Oregon"	"41"	20481	2442459	838.5
	"1977"	"1977"	"Pennsylvania"	"42"	119233	11885806	1003.2
	"1977"	"1977"	"Rhode Island"	"44"	9068	955035	949.5
	"1977"	"1977"	"South Carolina"	"45"	24293	2992625	811.8
	"1977"	"1977"	"South Dakota"	"46"	6295	690304	911.9
	"1977"	"1977"	"Tennessee"	"47"	39145	4406211	888.4
	"1977"	"1977"	"Texas"	"48"	100185	13210567	758.4
	"1977"	"1977"	"Utah"	"49"	7617	1323369	575.6
	"1977"	"1977"	"Vermont"	"50"	4210	492203	855.3
	"1977"	"1977"	"Virginia"	"51"	39939	5208958	766.7
	"1977"	"1977"	"Washington"	"53"	29831	3777227	789.8
	"1977"	"1977"	"West Virginia"	"54"	19330	1907816	1013.2
	"1977"	"1977"	"Wisconsin"	"55"	39347	4616214	852.4
	"1977"	"1977"	"Wyoming"	"56"	3048	412756	738.5
"Total"	"1977"	"1977"			1899597	219974426	863.6
	"1978"	"1978"	"Alabama"	"01"	34680	3836401	904.0
	"1978"	"1978"	"Alaska"	"02"	1690	403301	419.0
	"1978"	"1978"	"Arizona"	"04"	19198	2521569	761.4
	"1978"	"1978"	"Arkansas"	"05"	21896	2241861	976.7
	"1978"	"1978"	"California"	"06"	176069	22877677	769.6
	"1978"	"1978"	"Colorado"	"08"	18361	2770305	662.8
	"1978"	"1978"	"Connecticut"	"09"	26078	3095187	842.5
	"1978"	"1978"	"Delaware"	"10"	4957	598626	828.1
	"1978"	"1978"	"District of Columbia"	"11"	7065	672100	1051.2
	"1978"	"1978"	"Florida"	"12"	95595	9136789	1046.3
	"1978"	"1978"	"Georgia"	"13"	43298	5289380	818.6
	"1978"	"1978"	"Hawaii"	"15"	4563	930899	490.2
	"1978"	"1978"	"Idaho"	"16"	6507	913257	712.5
	"1978"	"1978"	"Illinois"	"17"	103026	11444137	900.3
	"1978"	"1978"	"Indiana"	"18"	47548	5448023	872.8
	"1978"	"1978"	"Iowa"	"19"	27450	2920970	939.8
	"1978"	"1978"	"Kansas"	"20"	21665	2335833	927.5
	"1978"	"1978"	"Kentucky"	"21"	33421	3614071	924.7
	"1978"	"1978"	"Louisiana"	"22"	35242	4080867	863.6
	"1978"	"1978"	"Maine"	"23"	10179	1115688	912.4
	"1978"	"1978"	"Maryland"	"24"	33130	4212541	786.5
	"1978"	"1978"	"Massachusetts"	"25"	52660	5743136	916.9
	"1978"	"1978"	"Michigan"	"26"	74968	9205747	814.4
	"1978"	"1978"	"Minnesota"	"27"	33316	4008285	831.2
	"1978"	"1978"	"Mississippi"	"28"	23350	2490446	937.6
	"1978"	"1978"	"Missouri"	"29"	49442	4875833	1014.0
	"1978"	"1978"	"Montana"	"30"	6488	785301	826.2
	"1978"	"1978"	"Nebraska"	"31"	14443	1562649	924.3
	"1978"	"1978"	"Nevada"	"32"	5056	720379	701.9
	"1978"	"1978"	"New Hampshire"	"33"	7408	894154	828.5
	"1978"	"1978"	"New Jersey"	"34"	65993	7357451	897.0
	"1978"	"1978"	"New Mexico"	"35"	8456	1254377	674.1
	"1978"	"1978"	"New York"	"36"	167572	17727471	945.3
	"1978"	"1978"	"North Carolina"	"37"	47322	5741716	824.2
	"1978"	"1978"	"North Dakota"	"38"	5491	651776	842.5
	"1978"	"1978"	"Ohio"	"39"	96569	10800633	894.1
	"1978"	"1978"	"Oklahoma"	"40"	27943	2915465	958.4
	"1978"	"1978"	"Oregon"	"41"	20895	2512458	831.7
	"1978"	"1978"	"Pennsylvania"	"42"	120074	11868307	1011.7
	"1978"	"1978"	"Rhode Island"	"44"	8873	957172	927.0
	"1978"	"1978"	"South Carolina"	"45"	24112	3044232	792.1
	"1978"	"1978"	"South Dakota"	"46"	6492	690535	940.1
	"1978"	"1978"	"Tennessee"	"47"	38745	4465346	867.7
	"1978"	"1978"	"Texas"	"48"	103845	13518570	768.2
	"1978"	"1978"	"Utah"	"49"	7892	1369925	576.1
	"1978"	"1978"	"Vermont"	"50"	4426	498405	888.0
	"1978"	"1978"	"Virginia"	"51"	40767	5286164	771.2
	"1978"	"1978"	"Washington"	"53"	30490	3889962	783.8
	"1978"	"1978"	"West Virginia"	"54"	19646	1921469	1022.4
	"1978"	"1978"	"Wisconsin"	"55"	40324	4633340	870.3
	"1978"	"1978"	"Wyoming"	"56"	3112	431897	720.5
"Total"	"1978"	"1978"			1927788	222282083	867.3
"Total"					21201684	2320364080	913.7
"---"
"Dataset: Compressed Mortality, 1968-1978"
"Query Parameters:"
"Group By: Year; State"
"Show Totals: True"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Jan 29, 2025 8:22:04 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality: Compressed Mortality File 1968-1978. CDC WONDER Online Database, compiled from Compressed Mortality File CMF"
"1968-1988, Series 20, No. 2A, 2000. Accessed at http://wonder.cdc.gov/cmf-icd8.html on Jan 29, 2025 8:22:04 AM"
"---"
Caveats:
"1. About sub-national population figures: population figures for 1968-69 are estimates derived by NCHS using linear"
"extrapolation; population figures for 1970 are April 1 modified census counts; and population figures for 1971-78 are"
"intercensal estimates of the July 1 resident population. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Population"
"Information."
"2. The population figures used in the calculation of death rates for the age group 'under 1 year' are the number of live births"
"for the given time period. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
